A2_LTP,,,,,,,,,,,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,,,,,,,,,,,
6.21545,2.46E-06,-0.001657904,,,,,,,,,,,,,,
6.21555,2.53E-06,-0.001581696,,,,,,,,,,,,,,
6.21565,2.57E-06,-0.001367991,,,,,,,,,,,,,,
6.21575,2.60E-06,-0.001184193,,,,,,,,,,,,,,
6.21585,2.61E-06,-0.001190667,,,,,,,,,,,,,,
6.21595,2.62E-06,-0.001285662,,,,,,,,,,,,,,
6.21605,7.10E-06,-7.829474926,,,,,,,,,,,,,,
6.21615,1.82E-06,-9.994755745,,,,,,,,,,,,,,
6.21625,5.25E-07,-9.994969368,,,,,,,,,,,,,,
6.21635,2.33E-07,-9.995537758,,,,,,,,,,,,,,
6.21645,1.36E-07,-9.995411873,,,,,,,,,,,,,,
6.21655,9.36E-08,-9.99561882,,,,,,,,,,,,,,
6.21665,7.00E-08,-9.99603653,,,,,,,,,,,,,,
6.21675,5.49E-08,-9.995614052,,,,,,,,,,,,,,
6.21685,4.49E-08,-9.995520592,,,,,,,,,,,,,,
6.21695,3.76E-08,-9.995499611,,,,,,,,,,,,,,
6.21705,-6.16E-06,-2.177207708,,,,,,,,,,,,,,
6.21715,-1.13E-07,-0.002049566,,,,,,,,,,,,,,
6.21725,1.81E-06,-0.001663955,,,,,,,,,,,,,,
6.21735,2.29E-06,-0.001402823,,,,,,,,,,,,,,
6.21745,2.46E-06,-0.001208962,,,,,,,,,,,,,,
6.21755,2.54E-06,-0.000971614,,,,,,,,,,,,,,
6.21765,2.58E-06,-0.00136588,,,,,,,,,,,,,,
6.21775,2.60E-06,-0.001335623,,,,,,,,,,,,,,
6.21785,2.62E-06,-0.001338156,,,,,,,,,,,,,,
6.21795,2.62E-06,-0.001269407,,,,,,,,,,,,,,
6.21805,7.10E-06,-7.809706211,,,,,,,,,,,,,,
6.21815,1.82E-06,-9.9946661,,,,,,,,,,,,,,
6.21825,5.26E-07,-9.995116234,,,,,,,,,,,,,,
6.21835,2.33E-07,-9.99525547,,,,,,,,,,,,,,
6.21845,1.37E-07,-9.9953022,,,,,,,,,,,,,,
6.21855,9.39E-08,-9.99574852,,,,,,,,,,,,,,
6.21865,6.99E-08,-9.995861053,,,,,,,,,,,,,,
6.21875,5.52E-08,-9.995797157,,,,,,,,,,,,,,
6.21885,4.48E-08,-9.995820045,,,,,,,,,,,,,,
6.21895,3.77E-08,-9.995783806,,,,,,,,,,,,,,
6.21905,-6.16E-06,-2.197105646,,,,,,,,,,,,,,
6.21915,-1.16E-07,-0.002375718,,,,,,,,,,,,,,
6.21925,1.82E-06,-0.002119019,,,,,,,,,,,,,,
6.21935,2.30E-06,-0.001745018,,,,,,,,,,,,,,
6.21945,2.47E-06,-0.001490782,,,,,,,,,,,,,,
6.21955,2.55E-06,-0.001344981,,,,,,,,,,,,,,
6.21965,2.59E-06,-0.001610476,,,,,,,,,,,,,,
6.21975,2.61E-06,-0.001195592,,,,,,,,,,,,,,
6.21985,2.62E-06,-0.001192215,,,,,,,,,,,,,,
6.21995,2.63E-06,-0.001135288,,,,,,,,,,,,,,
6.22005,7.10E-06,-7.789637089,,,,,,,,,,,,,,
6.22015,1.83E-06,-9.994662285,,,,,,,,,,,,,,
6.22025,5.27E-07,-9.995165825,,,,,,,,,,,,,,
6.22035,2.33E-07,-9.995337486,,,,,,,,,,,,,,
6.22045,1.37E-07,-9.995351791,,,,,,,,,,,,,,
6.22055,9.38E-08,-9.995774269,,,,,,,,,,,,,,
6.22065,6.99E-08,-9.995742798,,,,,,,,,,,,,,
6.22075,5.50E-08,-9.995848656,,,,,,,,,,,,,,
6.22085,4.43E-08,-9.995876312,,,,,,,,,,,,,,
6.22095,3.74E-08,-9.99611187,,,,,,,,,,,,,,
6.22105,-6.15E-06,-2.217305183,,,,,,,,,,,,,,
6.22115,-1.19E-07,-0.002100653,,,,,,,,,,,,,,
6.22125,1.82E-06,-0.001886596,,,,,,,,,,,,,,
6.22135,2.30E-06,-0.001759936,,,,,,,,,,,,,,
6.22145,2.47E-06,-0.001636301,,,,,,,,,,,,,,
6.22155,2.55E-06,-0.001365106,,,,,,,,,,,,,,
6.22165,2.59E-06,-0.001193903,,,,,,,,,,,,,,
6.22175,2.62E-06,-0.001346389,,,,,,,,,,,,,,
6.22185,2.63E-06,-0.001241894,,,,,,,,,,,,,,
6.22195,2.63E-06,-0.001252519,,,,,,,,,,,,,,
6.22205,7.10E-06,-7.76939249,,,,,,,,,,,,,,
6.22215,1.84E-06,-9.994451523,,,,,,,,,,,,,,
6.22225,5.28E-07,-9.994914055,,,,,,,,,,,,,,
6.22235,2.34E-07,-9.9953022,,,,,,,,,,,,,,
6.22245,1.37E-07,-9.995464325,,,,,,,,,,,,,,
6.22255,9.39E-08,-9.995531082,,,,,,,,,,,,,,
6.22265,7.02E-08,-9.995930672,,,,,,,,,,,,,,
6.22275,5.49E-08,-9.995529175,,,,,,,,,,,,,,
6.22285,4.50E-08,-9.995516777,,,,,,,,,,,,,,
6.22295,3.79E-08,-9.995593071,,,,,,,,,,,,,,
6.22305,-6.14E-06,-2.237445116,,,,,,,,,,,,,,
6.22315,-1.22E-07,-0.002288814,,,,,,,,,,,,,,
6.22325,1.82E-06,-0.002199167,,,,,,,,,,,,,,
6.22335,2.31E-06,-0.001639397,,,,,,,,,,,,,,
6.22345,2.48E-06,-0.001700546,,,,,,,,,,,,,,
6.22355,2.56E-06,-0.001375873,,,,,,,,,,,,,,
6.22365,2.60E-06,-0.001281792,,,,,,,,,,,,,,
6.22375,2.62E-06,-0.001120862,,,,,,,,,,,,,,
6.22385,2.63E-06,-0.001117837,,,,,,,,,,,,,,
6.22395,2.64E-06,-0.001150628,,,,,,,,,,,,,,
6.22405,7.10E-06,-7.749825954,,,,,,,,,,,,,,
6.22415,1.84E-06,-9.995006561,,,,,,,,,,,,,,
6.22425,5.29E-07,-9.995365143,,,,,,,,,,,,,,
6.22435,2.34E-07,-9.995410919,,,,,,,,,,,,,,
6.22445,1.37E-07,-9.99570179,,,,,,,,,,,,,,
6.22455,9.40E-08,-9.99566555,,,,,,,,,,,,,,
6.22465,7.04E-08,-9.995695114,,,,,,,,,,,,,,
6.22475,5.50E-08,-9.995494843,,,,,,,,,,,,,,
6.22485,4.48E-08,-9.995667458,,,,,,,,,,,,,,
6.22495,3.74E-08,-9.995548248,,,,,,,,,,,,,,
6.22505,-6.14E-06,-2.257330656,,,,,,,,,,,,,,
6.22515,-1.26E-07,-0.001997847,,,,,,,,,,,,,,
6.22525,1.83E-06,-0.001786183,,,,,,,,,,,,,,
6.22535,2.31E-06,-0.001556997,,,,,,,,,,,,,,
6.22545,2.48E-06,-0.001061191,,,,,,,,,,,,,,
6.22555,2.56E-06,-0.001178352,,,,,,,,,,,,,,
6.22565,2.60E-06,-0.001069776,,,,,,,,,,,,,,
6.22575,2.63E-06,-0.000972951,,,,,,,,,,,,,,
6.22585,2.64E-06,-0.0009479,,,,,,,,,,,,,,
6.22595,2.65E-06,-0.000972881,,,,,,,,,,,,,,
6.22605,7.09E-06,-7.729557037,,,,,,,,,,,,,,
6.22615,1.85E-06,-9.994515419,,,,,,,,,,,,,,
6.22625,5.30E-07,-9.994830132,,,,,,,,,,,,,,
6.22635,2.34E-07,-9.995172501,,,,,,,,,,,,,,
6.22645,1.37E-07,-9.99545002,,,,,,,,,,,,,,
6.22655,9.35E-08,-9.995587349,,,,,,,,,,,,,,
6.22665,7.01E-08,-9.995734215,,,,,,,,,,,,,,
6.22675,5.50E-08,-9.995859146,,,,,,,,,,,,,,
6.22685,4.44E-08,-9.99582386,,,,,,,,,,,,,,
6.22695,3.71E-08,-9.996038437,,,,,,,,,,,,,,
6.22705,-6.13E-06,-2.277382135,,,,,,,,,,,,,,
6.22715,-1.30E-07,-0.002664082,,,,,,,,,,,,,,
6.22725,1.83E-06,-0.002147447,,,,,,,,,,,,,,
6.22735,2.32E-06,-0.001894829,,,,,,,,,,,,,,
6.22745,2.49E-06,-0.001483604,,,,,,,,,,,,,,
6.22755,2.57E-06,-0.001294528,,,,,,,,,,,,,,
6.22765,2.61E-06,-0.001576207,,,,,,,,,,,,,,
6.22775,2.63E-06,-0.001493174,,,,,,,,,,,,,,
6.22785,2.64E-06,-0.001592955,,,,,,,,,,,,,,
6.22795,2.65E-06,-0.001483745,,,,,,,,,,,,,,
6.22805,7.09E-06,-7.709392071,,,,,,,,,,,,,,
6.22815,1.85E-06,-9.994744301,,,,,,,,,,,,,,
6.22825,5.31E-07,-9.995096207,,,,,,,,,,,,,,
6.22835,2.34E-07,-9.995286942,,,,,,,,,,,,,,
6.22845,1.37E-07,-9.995476723,,,,,,,,,,,,,,
6.22855,9.41E-08,-9.995705605,,,,,,,,,,,,,,
6.22865,7.03E-08,-9.995584488,,,,,,,,,,,,,,
6.22875,5.53E-08,-9.995425224,,,,,,,,,,,,,,
6.22885,4.49E-08,-9.995570183,,,,,,,,,,,,,,
6.22895,3.71E-08,-9.995407104,,,,,,,,,,,,,,
6.22905,-6.12E-06,-2.297324181,,,,,,,,,,,,,,
6.22915,-1.33E-07,-0.002384302,,,,,,,,,,,,,,
6.22925,1.83E-06,-0.001875619,,,,,,,,,,,,,,
6.22935,2.32E-06,-0.001817285,,,,,,,,,,,,,,
6.22945,2.49E-06,-0.001706598,,,,,,,,,,,,,,
6.22955,2.57E-06,-0.001475864,,,,,,,,,,,,,,
6.22965,2.61E-06,-0.001262793,,,,,,,,,,,,,,
6.22975,2.64E-06,-0.001208258,,,,,,,,,,,,,,
6.22985,2.65E-06,-0.00123542,,,,,,,,,,,,,,
6.22995,2.66E-06,-0.001382206,,,,,,,,,,,,,,
6.23005,7.09E-06,-7.689396858,,,,,,,,,,,,,,
6.23015,1.86E-06,-9.994625092,,,,,,,,,,,,,,
6.23025,5.32E-07,-9.994897842,,,,,,,,,,,,,,
6.23035,2.35E-07,-9.994978905,,,,,,,,,,,,,,
6.23045,1.37E-07,-9.995183945,,,,,,,,,,,,,,
6.23055,9.40E-08,-9.995355606,,,,,,,,,,,,,,
6.23065,7.03E-08,-9.995404243,,,,,,,,,,,,,,
6.23075,5.52E-08,-9.995566368,,,,,,,,,,,,,,
6.23085,4.48E-08,-9.996032715,,,,,,,,,,,,,,
6.23095,3.73E-08,-9.996147156,,,,,,,,,,,,,,
6.23105,-6.12E-06,-2.317507267,,,,,,,,,,,,,,
6.23115,-1.38E-07,-0.002312528,,,,,,,,,,,,,,
6.23125,1.84E-06,-0.00209439,,,,,,,,,,,,,,
6.23135,2.33E-06,-0.001808208,,,,,,,,,,,,,,
6.23145,2.50E-06,-0.001484519,,,,,,,,,,,,,,
6.23155,2.58E-06,-0.001374254,,,,,,,,,,,,,,
6.23165,2.62E-06,-0.00116646,,,,,,,,,,,,,,
6.23175,2.64E-06,-0.001099612,,,,,,,,,,,,,,
6.23185,2.66E-06,-0.001296639,,,,,,,,,,,,,,
6.23195,2.66E-06,-0.001107915,,,,,,,,,,,,,,
6.23205,7.09E-06,-7.669446945,,,,,,,,,,,,,,
6.23215,1.86E-06,-9.994407654,,,,,,,,,,,,,,
6.23225,5.33E-07,-9.994930267,,,,,,,,,,,,,,
6.23235,2.35E-07,-9.995366096,,,,,,,,,,,,,,
6.23245,1.38E-07,-9.995275497,,,,,,,,,,,,,,
6.23255,9.41E-08,-9.995281219,,,,,,,,,,,,,,
6.23265,7.02E-08,-9.995304108,,,,,,,,,,,,,,
6.23275,5.54E-08,-9.995108604,,,,,,,,,,,,,,
6.23285,4.49E-08,-9.995236397,,,,,,,,,,,,,,
6.23295,3.71E-08,-9.99508667,,,,,,,,,,,,,,
6.23305,-6.11E-06,-2.336863041,,,,,,,,,,,,,,
6.23315,-1.42E-07,-0.001845854,,,,,,,,,,,,,,
6.23325,1.84E-06,-0.001388327,,,,,,,,,,,,,,
6.23335,2.33E-06,-0.000970277,,,,,,,,,,,,,,
6.23345,2.51E-06,-0.001078572,,,,,,,,,,,,,,
6.23355,2.58E-06,-0.001290306,,,,,,,,,,,,,,
6.23365,2.62E-06,-0.001099893,,,,,,,,,,,,,,
6.23375,2.65E-06,-0.001002505,,,,,,,,,,,,,,
6.23385,2.66E-06,-0.000887103,,,,,,,,,,,,,,
6.23395,2.67E-06,-0.000925312,,,,,,,,,,,,,,
6.23405,7.09E-06,-7.649015427,,,,,,,,,,,,,,
6.23415,1.87E-06,-9.993928909,,,,,,,,,,,,,,
6.23425,5.34E-07,-9.994589806,,,,,,,,,,,,,,
6.23435,2.35E-07,-9.99474144,,,,,,,,,,,,,,
6.23445,1.38E-07,-9.994916916,,,,,,,,,,,,,,
6.23455,9.42E-08,-9.995247841,,,,,,,,,,,,,,
6.23465,7.04E-08,-9.995318413,,,,,,,,,,,,,,
6.23475,5.54E-08,-9.995528221,,,,,,,,,,,,,,
6.23485,4.50E-08,-9.995414734,,,,,,,,,,,,,,
6.23495,3.72E-08,-9.995645523,,,,,,,,,,,,,,
6.23505,-6.11E-06,-2.357270002,,,,,,,,,,,,,,
6.23515,-1.45E-07,-0.002335819,,,,,,,,,,,,,,
6.23525,1.84E-06,-0.002005165,,,,,,,,,,,,,,
6.23535,2.34E-06,-0.001487545,,,,,,,,,,,,,,
6.23545,2.51E-06,-0.001198759,,,,,,,,,,,,,,
6.23555,2.59E-06,-0.001525895,,,,,,,,,,,,,,
6.23565,2.63E-06,-0.001667333,,,,,,,,,,,,,,
6.23575,2.65E-06,-0.001615965,,,,,,,,,,,,,,
6.23585,2.67E-06,-0.001517521,,,,,,,,,,,,,,
6.23595,2.67E-06,-0.001332456,,,,,,,,,,,,,,
6.23605,7.09E-06,-7.629261017,,,,,,,,,,,,,,
6.23615,1.88E-06,-9.994072914,,,,,,,,,,,,,,
6.23625,5.35E-07,-9.994596481,,,,,,,,,,,,,,
6.23635,2.36E-07,-9.995266914,,,,,,,,,,,,,,
6.23645,1.38E-07,-9.995074272,,,,,,,,,,,,,,
6.23655,9.46E-08,-9.995030403,,,,,,,,,,,,,,
6.23665,7.03E-08,-9.994969368,,,,,,,,,,,,,,
6.23675,5.54E-08,-9.995062828,,,,,,,,,,,,,,
6.23685,4.48E-08,-9.995256424,,,,,,,,,,,,,,
6.23695,3.74E-08,-9.995269775,,,,,,,,,,,,,,
6.23705,-6.10E-06,-2.377081633,,,,,,,,,,,,,,
6.23715,-1.49E-07,-0.002164265,,,,,,,,,,,,,,
6.23725,1.85E-06,-0.00171659,,,,,,,,,,,,,,
6.23735,2.34E-06,-0.001395294,,,,,,,,,,,,,,
6.23745,2.52E-06,-0.001142465,,,,,,,,,,,,,,
6.23755,2.59E-06,-0.001263567,,,,,,,,,,,,,,
6.23765,2.64E-06,-0.001432166,,,,,,,,,,,,,,
6.23775,2.66E-06,-0.001494019,,,,,,,,,,,,,,
6.23785,2.67E-06,-0.001362292,,,,,,,,,,,,,,
6.23795,2.68E-06,-0.001391635,,,,,,,,,,,,,,
6.23805,7.09E-06,-7.609988213,,,,,,,,,,,,,,
6.23815,1.88E-06,-9.994693756,,,,,,,,,,,,,,
6.23825,5.36E-07,-9.994803429,,,,,,,,,,,,,,
6.23835,2.36E-07,-9.995024681,,,,,,,,,,,,,,
6.23845,1.38E-07,-9.995277405,,,,,,,,,,,,,,
6.23855,9.44E-08,-9.995297432,,,,,,,,,,,,,,
6.23865,7.01E-08,-9.995412827,,,,,,,,,,,,,,
6.23875,5.51E-08,-9.995265007,,,,,,,,,,,,,,
6.23885,4.49E-08,-9.995562553,,,,,,,,,,,,,,
6.23895,3.77E-08,-9.995582581,,,,,,,,,,,,,,
6.23905,-6.09E-06,-2.397094727,,,,,,,,,,,,,,
6.23915,-1.53E-07,-0.002117259,,,,,,,,,,,,,,
6.23925,1.85E-06,-0.001675847,,,,,,,,,,,,,,
6.23935,2.35E-06,-0.00163032,,,,,,,,,,,,,,
6.23945,2.52E-06,-0.001290306,,,,,,,,,,,,,,
6.23955,2.60E-06,-0.001274896,,,,,,,,,,,,,,
6.23965,2.64E-06,-0.001422948,,,,,,,,,,,,,,
6.23975,2.67E-06,-0.001051481,,,,,,,,,,,,,,
6.23985,2.68E-06,-0.000779371,,,,,,,,,,,,,,
6.23995,2.69E-06,-0.000742217,,,,,,,,,,,,,,
6.24005,7.09E-06,-7.589214802,,,,,,,,,,,,,,
6.24015,1.89E-06,-9.99467659,,,,,,,,,,,,,,
6.24025,5.38E-07,-9.994989395,,,,,,,,,,,,,,
6.24035,2.36E-07,-9.995398521,,,,,,,,,,,,,,
6.24045,1.37E-07,-9.995427132,,,,,,,,,,,,,,
6.24055,9.45E-08,-9.995533943,,,,,,,,,,,,,,
6.24065,7.05E-08,-9.995582581,,,,,,,,,,,,,,
6.24075,5.54E-08,-9.995609283,,,,,,,,,,,,,,
6.24085,4.49E-08,-9.995160103,,,,,,,,,,,,,,
6.24095,3.77E-08,-9.995262146,,,,,,,,,,,,,,
6.24105,-6.08E-06,-2.417028904,,,,,,,,,,,,,,
6.24115,-1.56E-07,-0.002020223,,,,,,,,,,,,,,
6.24125,1.86E-06,-0.001863586,,,,,,,,,,,,,,
6.24135,2.35E-06,-0.001512385,,,,,,,,,,,,,,
6.24145,2.53E-06,-0.001570437,,,,,,,,,,,,,,
6.24155,2.61E-06,-0.001181941,,,,,,,,,,,,,,
6.24165,2.65E-06,-0.001223176,,,,,,,,,,,,,,
6.24175,2.67E-06,-0.001059714,,,,,,,,,,,,,,
6.24185,2.69E-06,-0.000836791,,,,,,,,,,,,,,
6.24195,2.69E-06,-0.000768605,,,,,,,,,,,,,,
6.24205,7.09E-06,-7.569254875,,,,,,,,,,,,,,
6.24215,1.89E-06,-9.994329453,,,,,,,,,,,,,,
6.24225,5.39E-07,-9.994943619,,,,,,,,,,,,,,
6.24235,2.37E-07,-9.99529171,,,,,,,,,,,,,,
6.24245,1.38E-07,-9.995384216,,,,,,,,,,,,,,
6.24255,9.45E-08,-9.995433807,,,,,,,,,,,,,,
6.24265,7.08E-08,-9.995453835,,,,,,,,,,,,,,
6.24275,5.56E-08,-9.995516777,,,,,,,,,,,,,,
6.24285,4.49E-08,-9.99578476,,,,,,,,,,,,,,
6.24295,3.77E-08,-9.995952606,,,,,,,,,,,,,,
6.24305,-6.08E-06,-2.437367916,,,,,,,,,,,,,,
6.24315,-1.60E-07,-0.002334412,,,,,,,,,,,,,,
6.24325,1.86E-06,-0.001973359,,,,,,,,,,,,,,
6.24335,2.36E-06,-0.00193332,,,,,,,,,,,,,,
6.24345,2.53E-06,-0.001693157,,,,,,,,,,,,,,
6.24355,2.61E-06,-0.00161118,,,,,,,,,,,,,,
6.24365,2.65E-06,-0.001402753,,,,,,,,,,,,,,
6.24375,2.68E-06,-0.001189189,,,,,,,,,,,,,,
6.24385,2.69E-06,-0.001110167,,,,,,,,,,,,,,
6.24395,2.70E-06,-0.001291221,,,,,,,,,,,,,,
6.24405,7.09E-06,-7.549731255,,,,,,,,,,,,,,
6.24415,1.90E-06,-9.994563103,,,,,,,,,,,,,,
6.24425,5.39E-07,-9.995114326,,,,,,,,,,,,,,
6.24435,2.37E-07,-9.995462418,,,,,,,,,,,,,,
6.24445,1.38E-07,-9.995844841,,,,,,,,,,,,,,
6.24455,9.44E-08,-9.995734215,,,,,,,,,,,,,,
6.24465,7.03E-08,-9.995658875,,,,,,,,,,,,,,
6.24475,5.53E-08,-9.995454788,,,,,,,,,,,,,,
6.24485,4.45E-08,-9.995627403,,,,,,,,,,,,,,
6.24495,3.75E-08,-9.99592495,,,,,,,,,,,,,,
6.24505,-6.07E-06,-2.457638264,,,,,,,,,,,,,,
6.24515,-1.66E-07,-0.002439892,,,,,,,,,,,,,,
6.24525,1.86E-06,-0.002213381,,,,,,,,,,,,,,
6.24535,2.36E-06,-0.001806237,,,,,,,,,,,,,,
6.24545,2.54E-06,-0.001527654,,,,,,,,,,,,,,
6.24555,2.62E-06,-0.001328867,,,,,,,,,,,,,,
6.24565,2.66E-06,-0.001158227,,,,,,,,,,,,,,
6.24575,2.68E-06,-0.001368554,,,,,,,,,,,,,,
6.24585,2.70E-06,-0.001196929,,,,,,,,,,,,,,
6.24595,2.70E-06,-0.001014467,,,,,,,,,,,,,,
6.24605,7.09E-06,-7.530172825,,,,,,,,,,,,,,
6.24615,1.91E-06,-9.99494648,,,,,,,,,,,,,,
6.24625,5.41E-07,-9.995275497,,,,,,,,,,,,,,
6.24635,2.37E-07,-9.995248795,,,,,,,,,,,,,,
6.24645,1.39E-07,-9.995388031,,,,,,,,,,,,,,
6.24655,9.49E-08,-9.995461464,,,,,,,,,,,,,,
6.24665,7.07E-08,-9.995518684,,,,,,,,,,,,,,
6.24675,5.56E-08,-9.995841026,,,,,,,,,,,,,,
6.24685,4.49E-08,-9.995639801,,,,,,,,,,,,,,
6.24695,3.74E-08,-9.995594025,,,,,,,,,,,,,,
6.24705,-6.07E-06,-2.476926327,,,,,,,,,,,,,,
6.24715,-1.68E-07,-0.002276993,,,,,,,,,,,,,,
6.24725,1.87E-06,-0.001572619,,,,,,,,,,,,,,
6.24735,2.37E-06,-0.001456232,,,,,,,,,,,,,,
6.24745,2.54E-06,-0.001403034,,,,,,,,,,,,,,
6.24755,2.62E-06,-0.001355959,,,,,,,,,,,,,,
6.24765,2.67E-06,-0.001421611,,,,,,,,,,,,,,
6.24775,2.69E-06,-0.001682039,,,,,,,,,,,,,,
6.24785,2.70E-06,-0.00147692,,,,,,,,,,,,,,
6.24795,2.71E-06,-0.001292699,,,,,,,,,,,,,,
6.24805,7.08E-06,-7.509997368,,,,,,,,,,,,,,
6.24815,1.91E-06,-9.99491024,,,,,,,,,,,,,,
6.24825,5.41E-07,-9.995299339,,,,,,,,,,,,,,
6.24835,2.37E-07,-9.995881081,,,,,,,,,,,,,,
6.24845,1.38E-07,-9.996003151,,,,,,,,,,,,,,
6.24855,9.46E-08,-9.996059418,,,,,,,,,,,,,,
6.24865,7.06E-08,-9.99622345,,,,,,,,,,,,,,
6.24875,5.55E-08,-9.996131897,,,,,,,,,,,,,,
6.24885,4.52E-08,-9.995909691,,,,,,,,,,,,,,
6.24895,3.77E-08,-9.995874405,,,,,,,,,,,,,,
6.24905,-6.06E-06,-2.49724412,,,,,,,,,,,,,,
6.24915,-1.73E-07,-0.002146954,,,,,,,,,,,,,,
6.24925,1.87E-06,-0.00191791,,,,,,,,,,,,,,
6.24935,2.37E-06,-0.002060473,,,,,,,,,,,,,,
6.24945,2.55E-06,-0.001872523,,,,,,,,,,,,,,
6.24955,2.63E-06,-0.001596966,,,,,,,,,,,,,,
6.24965,2.67E-06,-0.001632571,,,,,,,,,,,,,,
6.24975,2.70E-06,-0.001564034,,,,,,,,,,,,,,
6.24985,2.71E-06,-0.001505137,,,,,,,,,,,,,,
6.24995,2.72E-06,-0.00137355,,,,,,,,,,,,,,
6.25005,7.08E-06,-7.489866257,,,,,,,,,,,,,,
6.25015,1.92E-06,-9.994793892,,,,,,,,,,,,,,
6.25025,5.43E-07,-9.995150566,,,,,,,,,,,,,,
6.25035,2.38E-07,-9.995676041,,,,,,,,,,,,,,
6.25045,1.39E-07,-9.995853424,,,,,,,,,,,,,,
6.25055,9.48E-08,-9.995441437,,,,,,,,,,,,,,
6.25065,7.06E-08,-9.995568275,,,,,,,,,,,,,,
6.25075,5.57E-08,-9.995546341,,,,,,,,,,,,,,
6.25085,4.52E-08,-9.995566368,,,,,,,,,,,,,,
6.25095,3.77E-08,-9.995335579,,,,,,,,,,,,,,
6.25105,-6.05E-06,-2.516577482,,,,,,,,,,,,,,
6.25115,-1.77E-07,-0.001991232,,,,,,,,,,,,,,
6.25125,1.87E-06,-0.001667192,,,,,,,,,,,,,,
6.25135,2.38E-06,-0.001368414,,,,,,,,,,,,,,
6.25145,2.55E-06,-0.001569663,,,,,,,,,,,,,,
6.25155,2.63E-06,-0.001298539,,,,,,,,,,,,,,
6.25165,2.68E-06,-0.001033889,,,,,,,,,,,,,,
6.25175,2.70E-06,-0.001016579,,,,,,,,,,,,,,
6.25185,2.71E-06,-0.001587044,,,,,,,,,,,,,,
6.25195,2.72E-06,-0.001163857,,,,,,,,,,,,,,
6.25205,7.08E-06,-7.46975708,,,,,,,,,,,,,,
6.25215,1.92E-06,-9.994755745,,,,,,,,,,,,,,
6.25225,5.44E-07,-9.99507618,,,,,,,,,,,,,,
6.25235,2.38E-07,-9.995832443,,,,,,,,,,,,,,
6.25245,1.39E-07,-9.995932579,,,,,,,,,,,,,,
6.25255,9.50E-08,-9.995741844,,,,,,,,,,,,,,
6.25265,7.05E-08,-9.995891571,,,,,,,,,,,,,,
6.25275,5.55E-08,-9.995956421,,,,,,,,,,,,,,
6.25285,4.51E-08,-9.996006966,,,,,,,,,,,,,,
6.25295,3.76E-08,-9.995667458,,,,,,,,,,,,,,
6.25305,-6.04E-06,-2.53687501,,,,,,,,,,,,,,
6.25315,-1.82E-07,-0.00202346,,,,,,,,,,,,,,
6.25325,1.87E-06,-0.001545668,,,,,,,,,,,,,,
6.25335,2.38E-06,-0.001660085,,,,,,,,,,,,,,
6.25345,2.56E-06,-0.001476638,,,,,,,,,,,,,,
6.25355,2.64E-06,-0.001248508,,,,,,,,,,,,,,
6.25365,2.68E-06,-0.000969855,,,,,,,,,,,,,,
6.25375,2.70E-06,-0.001201081,,,,,,,,,,,,,,
6.25385,2.72E-06,-0.001481071,,,,,,,,,,,,,,
6.25395,2.72E-06,-0.001408171,,,,,,,,,,,,,,
6.25405,7.08E-06,-7.449903965,,,,,,,,,,,,,,
6.25415,1.93E-06,-9.994867325,,,,,,,,,,,,,,
6.25425,5.45E-07,-9.99512291,,,,,,,,,,,,,,
6.25435,2.38E-07,-9.995392799,,,,,,,,,,,,,,
6.25445,1.39E-07,-9.995594025,,,,,,,,,,,,,,
6.25455,9.49E-08,-9.995221138,,,,,,,,,,,,,,
6.25465,7.08E-08,-9.995434761,,,,,,,,,,,,,,
6.25475,5.53E-08,-9.995678902,,,,,,,,,,,,,,
6.25485,4.51E-08,-9.995667458,,,,,,,,,,,,,,
6.25495,3.75E-08,-9.995516777,,,,,,,,,,,,,,
6.25505,-6.04E-06,-2.556894064,,,,,,,,,,,,,,
6.25515,-1.86E-07,-0.002391128,,,,,,,,,,,,,,
6.25525,1.88E-06,-0.002014383,,,,,,,,,,,,,,
6.25535,2.39E-06,-0.001754518,,,,,,,,,,,,,,
6.25545,2.56E-06,-0.001502041,,,,,,,,,,,,,,
6.25555,2.64E-06,-0.001205866,,,,,,,,,,,,,,
6.25565,2.69E-06,-0.001278062,,,,,,,,,,,,,,
6.25575,2.71E-06,-0.001256671,,,,,,,,,,,,,,
6.25585,2.72E-06,-0.001315005,,,,,,,,,,,,,,
6.25595,2.73E-06,-0.001224372,,,,,,,,,,,,,,
6.25605,7.08E-06,-7.429791451,,,,,,,,,,,,,,
6.25615,1.94E-06,-9.994875908,,,,,,,,,,,,,,
6.25625,5.46E-07,-9.99534893,,,,,,,,,,,,,,
6.25635,2.38E-07,-9.995167732,,,,,,,,,,,,,,
6.25645,1.38E-07,-9.995405197,,,,,,,,,,,,,,
6.25655,9.47E-08,-9.995483398,,,,,,,,,,,,,,
6.25665,7.04E-08,-9.995466232,,,,,,,,,,,,,,
6.25675,5.50E-08,-9.995369911,,,,,,,,,,,,,,
6.25685,4.49E-08,-9.995602608,,,,,,,,,,,,,,
6.25695,3.74E-08,-9.995669365,,,,,,,,,,,,,,
6.25705,-6.03E-06,-2.577051401,,,,,,,,,,,,,,
6.25715,-1.91E-07,-0.00221134,,,,,,,,,,,,,,
6.25725,1.88E-06,-0.001692806,,,,,,,,,,,,,,
6.25735,2.39E-06,-0.001321268,,,,,,,,,,,,,,
6.25745,2.57E-06,-0.001205514,,,,,,,,,,,,,,
