A2_LTD,,,,,,,,,,,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,,,,,,,,,,,
6.15425,1.15E-05,9.99061203,,,,,,,,,,,,,,
6.15435,1.15E-05,9.990321159,,,,,,,,,,,,,,
6.15445,1.15E-05,9.990430832,,,,,,,,,,,,,,
6.15455,1.15E-05,9.990335464,,,,,,,,,,,,,,
6.15465,1.15E-05,9.990261078,,,,,,,,,,,,,,
6.15475,1.15E-05,9.990142822,,,,,,,,,,,,,,
6.15485,1.15E-05,9.990130424,,,,,,,,,,,,,,
6.15495,1.15E-05,9.99024868,,,,,,,,,,,,,,
6.15505,1.02E-05,1.552502036,,,,,,,,,,,,,,
6.15515,3.09E-06,-0.002204268,,,,,,,,,,,,,,
6.15525,1.30E-06,-0.002302571,,,,,,,,,,,,,,
6.15535,9.08E-07,-0.001968961,,,,,,,,,,,,,,
6.15545,7.78E-07,-0.002012799,,,,,,,,,,,,,,
6.15555,7.22E-07,-0.002205323,,,,,,,,,,,,,,
6.15565,6.94E-07,-0.001948906,,,,,,,,,,,,,,
6.15575,6.79E-07,-0.001887405,,,,,,,,,,,,,,
6.15585,6.70E-07,-0.001954043,,,,,,,,,,,,,,
6.15595,6.65E-07,-0.002230304,,,,,,,,,,,,,,
6.15605,2.69E-06,8.425272942,,,,,,,,,,,,,,
6.15615,1.15E-05,9.990363121,,,,,,,,,,,,,,
6.15625,1.15E-05,9.99018383,,,,,,,,,,,,,,
6.15635,1.15E-05,9.990192413,,,,,,,,,,,,,,
6.15645,1.15E-05,9.990045547,,,,,,,,,,,,,,
6.15655,1.15E-05,9.98998642,,,,,,,,,,,,,,
6.15665,1.15E-05,9.990054131,,,,,,,,,,,,,,
6.15675,1.15E-05,9.990005493,,,,,,,,,,,,,,
6.15685,1.15E-05,9.989912987,,,,,,,,,,,,,,
6.15695,1.15E-05,9.989888191,,,,,,,,,,,,,,
6.15705,1.02E-05,1.572386146,,,,,,,,,,,,,,
6.15715,3.10E-06,-0.002437816,,,,,,,,,,,,,,
6.15725,1.30E-06,-0.00224494,,,,,,,,,,,,,,
6.15735,9.05E-07,-0.002385815,,,,,,,,,,,,,,
6.15745,7.75E-07,-0.00235028,,,,,,,,,,,,,,
6.15755,7.19E-07,-0.002337262,,,,,,,,,,,,,,
6.15765,6.91E-07,-0.002201664,,,,,,,,,,,,,,
6.15775,6.76E-07,-0.002289834,,,,,,,,,,,,,,
6.15785,6.68E-07,-0.002525423,,,,,,,,,,,,,,
6.15795,6.64E-07,-0.002437112,,,,,,,,,,,,,,
6.15805,2.67E-06,8.404820442,,,,,,,,,,,,,,
6.15815,1.15E-05,9.989636421,,,,,,,,,,,,,,
6.15825,1.15E-05,9.989884377,,,,,,,,,,,,,,
6.15835,1.15E-05,9.9898386,,,,,,,,,,,,,,
6.15845,1.15E-05,9.989827156,,,,,,,,,,,,,,
6.15855,1.15E-05,9.989784241,,,,,,,,,,,,,,
6.15865,1.15E-05,9.989916801,,,,,,,,,,,,,,
6.15875,1.15E-05,9.990071297,,,,,,,,,,,,,,
6.15885,1.15E-05,9.989895821,,,,,,,,,,,,,,
6.15895,1.15E-05,9.989709854,,,,,,,,,,,,,,
6.15905,1.02E-05,1.592080235,,,,,,,,,,,,,,
6.15915,3.10E-06,-0.002400029,,,,,,,,,,,,,,
6.15925,1.30E-06,-0.002361116,,,,,,,,,,,,,,
6.15935,9.05E-07,-0.002267739,,,,,,,,,,,,,,
6.15945,7.75E-07,-0.002100125,,,,,,,,,,,,,,
6.15955,7.19E-07,-0.001931948,,,,,,,,,,,,,,
6.15965,6.92E-07,-0.001911119,,,,,,,,,,,,,,
6.15975,6.76E-07,-0.002338598,,,,,,,,,,,,,,
6.15985,6.67E-07,-0.002019132,,,,,,,,,,,,,,
6.15995,6.63E-07,-0.001797124,,,,,,,,,,,,,,
6.16005,2.65E-06,8.38539505,,,,,,,,,,,,,,
6.16015,1.15E-05,9.990296364,,,,,,,,,,,,,,
6.16025,1.15E-05,9.990416527,,,,,,,,,,,,,,
6.16035,1.15E-05,9.990218163,,,,,,,,,,,,,,
6.16045,1.15E-05,9.989896774,,,,,,,,,,,,,,
6.16055,1.15E-05,9.989692688,,,,,,,,,,,,,,
6.16065,1.15E-05,9.989667892,,,,,,,,,,,,,,
6.16075,1.15E-05,9.989910126,,,,,,,,,,,,,,
6.16085,1.15E-05,9.989857674,,,,,,,,,,,,,,
6.16095,1.15E-05,9.989969254,,,,,,,,,,,,,,
6.16105,1.02E-05,1.61259675,,,,,,,,,,,,,,
6.16115,3.11E-06,-0.002068108,,,,,,,,,,,,,,
6.16125,1.30E-06,-0.001967905,,,,,,,,,,,,,,
6.16135,9.04E-07,-0.001951298,,,,,,,,,,,,,,
6.16145,7.74E-07,-0.00213369,,,,,,,,,,,,,,
6.16155,7.18E-07,-0.001887898,,,,,,,,,,,,,,
6.16165,6.90E-07,-0.002053331,,,,,,,,,,,,,,
6.16175,6.74E-07,-0.001988663,,,,,,,,,,,,,,
6.16185,6.66E-07,-0.002015192,,,,,,,,,,,,,,
6.16195,6.61E-07,-0.001986623,,,,,,,,,,,,,,
6.16205,2.62E-06,8.365599632,,,,,,,,,,,,,,
6.16215,1.15E-05,9.990132332,,,,,,,,,,,,,,
6.16225,1.15E-05,9.990244865,,,,,,,,,,,,,,
6.16235,1.15E-05,9.990628242,,,,,,,,,,,,,,
6.16245,1.15E-05,9.99045372,,,,,,,,,,,,,,
6.16255,1.15E-05,9.990386009,,,,,,,,,,,,,,
6.16265,1.15E-05,9.990139008,,,,,,,,,,,,,,
6.16275,1.15E-05,9.990291595,,,,,,,,,,,,,,
6.16285,1.15E-05,9.990106583,,,,,,,,,,,,,,
6.16295,1.15E-05,9.989956856,,,,,,,,,,,,,,
6.16305,1.03E-05,1.632389307,,,,,,,,,,,,,,
6.16315,3.11E-06,-0.002150367,,,,,,,,,,,,,,
6.16325,1.30E-06,-0.001742168,,,,,,,,,,,,,,
6.16335,9.02E-07,-0.002123064,,,,,,,,,,,,,,
6.16345,7.72E-07,-0.001652168,,,,,,,,,,,,,,
6.16355,7.16E-07,-0.001579268,,,,,,,,,,,,,,
6.16365,6.88E-07,-0.001760533,,,,,,,,,,,,,,
6.16375,6.73E-07,-0.001688618,,,,,,,,,,,,,,
6.16385,6.65E-07,-0.002061915,,,,,,,,,,,,,,
6.16395,6.61E-07,-0.00202441,,,,,,,,,,,,,,
6.16405,2.60E-06,8.345253944,,,,,,,,,,,,,,
6.16415,1.15E-05,9.990095139,,,,,,,,,,,,,,
6.16425,1.15E-05,9.99028492,,,,,,,,,,,,,,
6.16435,1.15E-05,9.99011898,,,,,,,,,,,,,,
6.16445,1.15E-05,9.990006447,,,,,,,,,,,,,,
6.16455,1.15E-05,9.990050316,,,,,,,,,,,,,,
6.16465,1.15E-05,9.990092278,,,,,,,,,,,,,,
6.16475,1.15E-05,9.990232468,,,,,,,,,,,,,,
6.16485,1.15E-05,9.989999771,,,,,,,,,,,,,,
6.16495,1.15E-05,9.989918709,,,,,,,,,,,,,,
6.16505,1.03E-05,1.652181625,,,,,,,,,,,,,,
6.16515,3.12E-06,-0.002204338,,,,,,,,,,,,,,
6.16525,1.30E-06,-0.002137771,,,,,,,,,,,,,,
6.16535,9.03E-07,-0.001891205,,,,,,,,,,,,,,
6.16545,7.73E-07,-0.00211842,,,,,,,,,,,,,,
6.16555,7.17E-07,-0.001996756,,,,,,,,,,,,,,
6.16565,6.88E-07,-0.001854333,,,,,,,,,,,,,,
6.16575,6.72E-07,-0.001936592,,,,,,,,,,,,,,
6.16585,6.64E-07,-0.002067545,,,,,,,,,,,,,,
6.16595,6.60E-07,-0.001996896,,,,,,,,,,,,,,
6.16605,2.58E-06,8.325350761,,,,,,,,,,,,,,
6.16615,1.15E-05,9.989751816,,,,,,,,,,,,,,
6.16625,1.15E-05,9.989952087,,,,,,,,,,,,,,
6.16635,1.15E-05,9.98995018,,,,,,,,,,,,,,
6.16645,1.15E-05,9.989789963,,,,,,,,,,,,,,
6.16655,1.15E-05,9.990081787,,,,,,,,,,,,,,
6.16665,1.15E-05,9.99019146,,,,,,,,,,,,,,
6.16675,1.15E-05,9.989916801,,,,,,,,,,,,,,
6.16685,1.15E-05,9.990031242,,,,,,,,,,,,,,
6.16695,1.15E-05,9.99030304,,,,,,,,,,,,,,
6.16705,1.03E-05,1.672388554,,,,,,,,,,,,,,
6.16715,3.13E-06,-0.001975083,,,,,,,,,,,,,,
6.16725,1.30E-06,-0.002133338,,,,,,,,,,,,,,
6.16735,9.00E-07,-0.00193631,,,,,,,,,,,,,,
6.16745,7.70E-07,-0.00200527,,,,,,,,,,,,,,
6.16755,7.15E-07,-0.001832449,,,,,,,,,,,,,,
6.16765,6.86E-07,-0.001801557,,,,,,,,,,,,,,
6.16775,6.71E-07,-0.002080422,,,,,,,,,,,,,,
6.16785,6.62E-07,-0.001960798,,,,,,,,,,,,,,
6.16795,6.58E-07,-0.00171191,,,,,,,,,,,,,,
6.16805,2.55E-06,8.305688858,,,,,,,,,,,,,,
6.16815,1.15E-05,9.989916801,,,,,,,,,,,,,,
6.16825,1.15E-05,9.9901371,,,,,,,,,,,,,,
6.16835,1.15E-05,9.99006176,,,,,,,,,,,,,,
6.16845,1.15E-05,9.989785194,,,,,,,,,,,,,,
6.16855,1.15E-05,9.989974022,,,,,,,,,,,,,,
6.16865,1.15E-05,9.990111351,,,,,,,,,,,,,,
6.16875,1.15E-05,9.990132332,,,,,,,,,,,,,,
6.16885,1.15E-05,9.989819527,,,,,,,,,,,,,,
6.16895,1.15E-05,9.989981651,,,,,,,,,,,,,,
6.16905,1.03E-05,1.692573071,,,,,,,,,,,,,,
6.16915,3.13E-06,-0.001917804,,,,,,,,,,,,,,
6.16925,1.30E-06,-0.001915763,,,,,,,,,,,,,,
6.16935,9.01E-07,-0.0020705,,,,,,,,,,,,,,
6.16945,7.71E-07,-0.0022201,,,,,,,,,,,,,,
6.16955,7.14E-07,-0.002318474,,,,,,,,,,,,,,
6.16965,6.86E-07,-0.002061704,,,,,,,,,,,,,,
6.16975,6.70E-07,-0.002013151,,,,,,,,,,,,,,
6.16985,6.62E-07,-0.002155293,,,,,,,,,,,,,,
6.16995,6.57E-07,-0.002465259,,,,,,,,,,,,,,
6.17005,2.53E-06,8.285489082,,,,,,,,,,,,,,
6.17015,1.15E-05,9.989893913,,,,,,,,,,,,,,
6.17025,1.15E-05,9.990052223,,,,,,,,,,,,,,
6.17035,1.15E-05,9.989946365,,,,,,,,,,,,,,
6.17045,1.15E-05,9.989923477,,,,,,,,,,,,,,
6.17055,1.15E-05,9.989692688,,,,,,,,,,,,,,
6.17065,1.15E-05,9.98978138,,,,,,,,,,,,,,
6.17075,1.15E-05,9.989657402,,,,,,,,,,,,,,
6.17085,1.15E-05,9.990009308,,,,,,,,,,,,,,
6.17095,1.15E-05,9.989706039,,,,,,,,,,,,,,
6.17105,1.03E-05,1.712247133,,,,,,,,,,,,,,
6.17115,3.14E-06,-0.00224297,,,,,,,,,,,,,,
6.17125,1.30E-06,-0.00225261,,,,,,,,,,,,,,
6.17135,9.00E-07,-0.002049742,,,,,,,,,,,,,,
6.17145,7.68E-07,-0.001783403,,,,,,,,,,,,,,
6.17155,7.12E-07,-0.001738086,,,,,,,,,,,,,,
6.17165,6.83E-07,-0.001915059,,,,,,,,,,,,,,
6.17175,6.68E-07,-0.001932511,,,,,,,,,,,,,,
6.17185,6.58E-07,-0.002022651,,,,,,,,,,,,,,
6.17195,6.54E-07,-0.002067334,,,,,,,,,,,,,,
6.17205,2.51E-06,8.265644073,,,,,,,,,,,,,,
6.17215,1.15E-05,9.99011898,,,,,,,,,,,,,,
6.17225,1.15E-05,9.990223885,,,,,,,,,,,,,,
6.17235,1.15E-05,9.990398407,,,,,,,,,,,,,,
6.17245,1.15E-05,9.99034977,,,,,,,,,,,,,,
6.17255,1.15E-05,9.990350723,,,,,,,,,,,,,,
6.17265,1.15E-05,9.990475655,,,,,,,,,,,,,,
6.17275,1.15E-05,9.990213394,,,,,,,,,,,,,,
6.17285,1.15E-05,9.989700317,,,,,,,,,,,,,,
6.17295,1.15E-05,9.990042686,,,,,,,,,,,,,,
6.17305,1.03E-05,1.732360721,,,,,,,,,,,,,,
6.17315,3.14E-06,-0.002432046,,,,,,,,,,,,,,
6.17325,1.30E-06,-0.002232204,,,,,,,,,,,,,,
6.17335,8.98E-07,-0.002354994,,,,,,,,,,,,,,
6.17345,7.67E-07,-0.001877906,,,,,,,,,,,,,,
6.17355,7.10E-07,-0.002126724,,,,,,,,,,,,,,
6.17365,6.83E-07,-0.002257325,,,,,,,,,,,,,,
6.17375,6.67E-07,-0.002220734,,,,,,,,,,,,,,
6.17385,6.58E-07,-0.001960446,,,,,,,,,,,,,,
6.17395,6.53E-07,-0.001908515,,,,,,,,,,,,,,
6.17405,2.48E-06,8.245857239,,,,,,,,,,,,,,
6.17415,1.15E-05,9.990105629,,,,,,,,,,,,,,
6.17425,1.15E-05,9.989942551,,,,,,,,,,,,,,
6.17435,1.15E-05,9.989866257,,,,,,,,,,,,,,
6.17445,1.15E-05,9.989893913,,,,,,,,,,,,,,
6.17455,1.15E-05,9.989710808,,,,,,,,,,,,,,
6.17465,1.15E-05,9.989804268,,,,,,,,,,,,,,
6.17475,1.15E-05,9.989794731,,,,,,,,,,,,,,
6.17485,1.15E-05,9.990023613,,,,,,,,,,,,,,
6.17495,1.15E-05,9.989805222,,,,,,,,,,,,,,
6.17505,1.03E-05,1.752041698,,,,,,,,,,,,,,
6.17515,3.15E-06,-0.00235619,,,,,,,,,,,,,,
6.17525,1.30E-06,-0.002076341,,,,,,,,,,,,,,
6.17535,8.99E-07,-0.002031376,,,,,,,,,,,,,,
6.17545,7.67E-07,-0.00199957,,,,,,,,,,,,,,
6.17555,7.10E-07,-0.002257536,,,,,,,,,,,,,,
6.17565,6.81E-07,-0.002350561,,,,,,,,,,,,,,
6.17575,6.65E-07,-0.002284979,,,,,,,,,,,,,,
6.17585,6.57E-07,-0.002420998,,,,,,,,,,,,,,
6.17595,6.52E-07,-0.002408614,,,,,,,,,,,,,,
6.17605,2.46E-06,8.22522068,,,,,,,,,,,,,,
6.17615,1.15E-05,9.9895401,,,,,,,,,,,,,,
6.17625,1.15E-05,9.98957634,,,,,,,,,,,,,,
6.17635,1.15E-05,9.989332199,,,,,,,,,,,,,,
6.17645,1.15E-05,9.989620209,,,,,,,,,,,,,,
6.17655,1.15E-05,9.989567757,,,,,,,,,,,,,,
6.17665,1.15E-05,9.989640236,,,,,,,,,,,,,,
6.17675,1.15E-05,9.989792824,,,,,,,,,,,,,,
6.17685,1.15E-05,9.989730835,,,,,,,,,,,,,,
6.17695,1.15E-05,9.989531517,,,,,,,,,,,,,,
6.17705,1.03E-05,1.772400737,,,,,,,,,,,,,,
6.17715,3.16E-06,-0.002439364,,,,,,,,,,,,,,
6.17725,1.30E-06,-0.002487143,,,,,,,,,,,,,,
6.17735,8.97E-07,-0.002656517,,,,,,,,,,,,,,
6.17745,7.65E-07,-0.002498402,,,,,,,,,,,,,,
6.17755,7.10E-07,-0.002440631,,,,,,,,,,,,,,
6.17765,6.82E-07,-0.002415369,,,,,,,,,,,,,,
6.17775,6.66E-07,-0.002300389,,,,,,,,,,,,,,
6.17785,6.57E-07,-0.002341765,,,,,,,,,,,,,,
6.17795,6.53E-07,-0.002596423,,,,,,,,,,,,,,
6.17805,2.44E-06,8.205194473,,,,,,,,,,,,,,
6.17815,1.15E-05,9.989665031,,,,,,,,,,,,,,
6.17825,1.15E-05,9.989709854,,,,,,,,,,,,,,
6.17835,1.15E-05,9.989789009,,,,,,,,,,,,,,
6.17845,1.15E-05,9.989585876,,,,,,,,,,,,,,
6.17855,1.15E-05,9.989753723,,,,,,,,,,,,,,
6.17865,1.15E-05,9.989785194,,,,,,,,,,,,,,
6.17875,1.15E-05,9.989771843,,,,,,,,,,,,,,
6.17885,1.15E-05,9.989809036,,,,,,,,,,,,,,
6.17895,1.15E-05,9.989971161,,,,,,,,,,,,,,
6.17905,1.03E-05,1.792283297,,,,,,,,,,,,,,
6.17915,3.16E-06,-0.002430639,,,,,,,,,,,,,,
6.17925,1.31E-06,-0.002459841,,,,,,,,,,,,,,
6.17935,8.97E-07,-0.002297293,,,,,,,,,,,,,,
6.17945,7.65E-07,-0.0022987,,,,,,,,,,,,,,
6.17955,7.09E-07,-0.002527816,,,,,,,,,,,,,,
6.17965,6.80E-07,-0.002562295,,,,,,,,,,,,,,
6.17975,6.65E-07,-0.002601419,,,,,,,,,,,,,,
6.17985,6.57E-07,-0.002539919,,,,,,,,,,,,,,
6.17995,6.52E-07,-0.002372586,,,,,,,,,,,,,,
6.18005,2.41E-06,8.18536377,,,,,,,,,,,,,,
6.18015,1.15E-05,9.989904404,,,,,,,,,,,,,,
6.18025,1.15E-05,9.989762306,,,,,,,,,,,,,,
6.18035,1.15E-05,9.989626884,,,,,,,,,,,,,,
6.18045,1.15E-05,9.989627838,,,,,,,,,,,,,,
6.18055,1.15E-05,9.989466667,,,,,,,,,,,,,,
6.18065,1.15E-05,9.989522934,,,,,,,,,,,,,,
6.18075,1.15E-05,9.989499092,,,,,,,,,,,,,,
6.18085,1.15E-05,9.989711761,,,,,,,,,,,,,,
6.18095,1.15E-05,9.989836693,,,,,,,,,,,,,,
6.18105,1.04E-05,1.812091231,,,,,,,,,,,,,,
6.18115,3.17E-06,-0.002489466,,,,,,,,,,,,,,
6.18125,1.31E-06,-0.002690223,,,,,,,,,,,,,,
6.18135,8.97E-07,-0.002278787,,,,,,,,,,,,,,
6.18145,7.64E-07,-0.002396159,,,,,,,,,,,,,,
6.18155,7.08E-07,-0.002349435,,,,,,,,,,,,,,
6.18165,6.79E-07,-0.002162822,,,,,,,,,,,,,,
6.18175,6.63E-07,-0.002271117,,,,,,,,,,,,,,
6.18185,6.55E-07,-0.002331843,,,,,,,,,,,,,,
6.18195,6.50E-07,-0.002420858,,,,,,,,,,,,,,
6.18205,2.39E-06,8.165174484,,,,,,,,,,,,,,
6.18215,1.15E-05,9.989790916,,,,,,,,,,,,,,
6.18225,1.15E-05,9.989904404,,,,,,,,,,,,,,
6.18235,1.15E-05,9.990069389,,,,,,,,,,,,,,
6.18245,1.15E-05,9.989797592,,,,,,,,,,,,,,
6.18255,1.15E-05,9.9896698,,,,,,,,,,,,,,
6.18265,1.15E-05,9.989654541,,,,,,,,,,,,,,
6.18275,1.15E-05,9.989593506,,,,,,,,,,,,,,
6.18285,1.15E-05,9.989724159,,,,,,,,,,,,,,
6.18295,1.15E-05,9.989770889,,,,,,,,,,,,,,
6.18305,1.04E-05,1.83216095,,,,,,,,,,,,,,
6.18315,3.17E-06,-0.002433524,,,,,,,,,,,,,,
6.18325,1.30E-06,-0.002362031,,,,,,,,,,,,,,
6.18335,8.94E-07,-0.002090907,,,,,,,,,,,,,,
6.18345,7.61E-07,-0.002056919,,,,,,,,,,,,,,
6.18355,7.05E-07,-0.002139249,,,,,,,,,,,,,,
6.18365,6.77E-07,-0.001965724,,,,,,,,,,,,,,
6.18375,6.62E-07,-0.002023777,,,,,,,,,,,,,,
6.18385,6.53E-07,-0.002166481,,,,,,,,,,,,,,
6.18395,6.49E-07,-0.002183439,,,,,,,,,,,,,,
6.18405,2.36E-06,8.145515442,,,,,,,,,,,,,,
6.18415,1.15E-05,9.98962307,,,,,,,,,,,,,,
6.18425,1.15E-05,9.989449501,,,,,,,,,,,,,,
6.18435,1.15E-05,9.989654541,,,,,,,,,,,,,,
6.18445,1.15E-05,9.98991394,,,,,,,,,,,,,,
6.18455,1.15E-05,9.989761353,,,,,,,,,,,,,,
6.18465,1.15E-05,9.989897728,,,,,,,,,,,,,,
6.18475,1.15E-05,9.989758492,,,,,,,,,,,,,,
6.18485,1.15E-05,9.989634514,,,,,,,,,,,,,,
6.18495,1.15E-05,9.9899683,,,,,,,,,,,,,,
6.18505,1.04E-05,1.852292776,,,,,,,,,,,,,,
6.18515,3.18E-06,-0.002345565,,,,,,,,,,,,,,
6.18525,1.30E-06,-0.002666509,,,,,,,,,,,,,,
6.18535,8.94E-07,-0.002502132,,,,,,,,,,,,,,
6.18545,7.62E-07,-0.002182736,,,,,,,,,,,,,,
6.18555,7.05E-07,-0.002447668,,,,,,,,,,,,,,
6.18565,6.76E-07,-0.002467722,,,,,,,,,,,,,,
6.18575,6.61E-07,-0.002346832,,,,,,,,,,,,,,
6.18585,6.52E-07,-0.002369701,,,,,,,,,,,,,,
6.18595,6.47E-07,-0.002299615,,,,,,,,,,,,,,
6.18605,2.34E-06,8.125331879,,,,,,,,,,,,,,
6.18615,1.15E-05,9.989766121,,,,,,,,,,,,,,
6.18625,1.15E-05,9.989789009,,,,,,,,,,,,,,
6.18635,1.15E-05,9.98990345,,,,,,,,,,,,,,
6.18645,1.15E-05,9.98974514,,,,,,,,,,,,,,
6.18655,1.15E-05,9.989697456,,,,,,,,,,,,,,
6.18665,1.15E-05,9.989645958,,,,,,,,,,,,,,
6.18675,1.15E-05,9.989495277,,,,,,,,,,,,,,
6.18685,1.15E-05,9.989453316,,,,,,,,,,,,,,
6.18695,1.15E-05,9.989480972,,,,,,,,,,,,,,
6.18705,1.04E-05,1.871945739,,,,,,,,,,,,,,
6.18715,3.19E-06,-0.002411147,,,,,,,,,,,,,,
6.18725,1.30E-06,-0.002512053,,,,,,,,,,,,,,
6.18735,8.94E-07,-0.002497347,,,,,,,,,,,,,,
6.18745,7.60E-07,-0.002421491,,,,,,,,,,,,,,
6.18755,7.04E-07,-0.002426135,,,,,,,,,,,,,,
6.18765,6.74E-07,-0.002293071,,,,,,,,,,,,,,
6.18775,6.59E-07,-0.002573765,,,,,,,,,,,,,,
6.18785,6.50E-07,-0.002488973,,,,,,,,,,,,,,
6.18795,6.46E-07,-0.002415017,,,,,,,,,,,,,,
6.18805,2.32E-06,8.105062485,,,,,,,,,,,,,,
6.18815,1.15E-05,9.989619255,,,,,,,,,,,,,,
6.18825,1.15E-05,9.989585876,,,,,,,,,,,,,,
6.18835,1.15E-05,9.98945713,,,,,,,,,,,,,,
6.18845,1.15E-05,9.989293098,,,,,,,,,,,,,,
6.18855,1.15E-05,9.989352226,,,,,,,,,,,,,,
6.18865,1.15E-05,9.989320755,,,,,,,,,,,,,,
6.18875,1.15E-05,9.989737511,,,,,,,,,,,,,,
6.18885,1.15E-05,9.989589691,,,,,,,,,,,,,,
6.18895,1.15E-05,9.989566803,,,,,,,,,,,,,,
6.18905,1.04E-05,1.891887069,,,,,,,,,,,,,,
6.18915,3.19E-06,-0.002416284,,,,,,,,,,,,,,
6.18925,1.30E-06,-0.002806399,,,,,,,,,,,,,,
6.18935,8.93E-07,-0.002899283,,,,,,,,,,,,,,
6.18945,7.60E-07,-0.002468918,,,,,,,,,,,,,,
6.18955,7.02E-07,-0.002679245,,,,,,,,,,,,,,
6.18965,6.73E-07,-0.002533586,,,,,,,,,,,,,,
6.18975,6.58E-07,-0.002284416,,,,,,,,,,,,,,
6.18985,6.49E-07,-0.002752709,,,,,,,,,,,,,,
6.18995,6.44E-07,-0.002997445,,,,,,,,,,,,,,
6.19005,2.29E-06,8.084750175,,,,,,,,,,,,,,
6.19015,1.15E-05,9.989393234,,,,,,,,,,,,,,
6.19025,1.15E-05,9.989621162,,,,,,,,,,,,,,
6.19035,1.15E-05,9.989546776,,,,,,,,,,,,,,
6.19045,1.15E-05,9.98952961,,,,,,,,,,,,,,
6.19055,1.15E-05,9.989374161,,,,,,,,,,,,,,
6.19065,1.15E-05,9.989172935,,,,,,,,,,,,,,
6.19075,1.15E-05,9.989439011,,,,,,,,,,,,,,
6.19085,1.15E-05,9.989272118,,,,,,,,,,,,,,
6.19095,1.15E-05,9.989098549,,,,,,,,,,,,,,
6.19105,1.04E-05,1.911719322,,,,,,,,,,,,,,
6.19115,3.20E-06,-0.002678682,,,,,,,,,,,,,,
6.19125,1.30E-06,-0.002665735,,,,,,,,,,,,,,
6.19135,8.93E-07,-0.0025535,,,,,,,,,,,,,,
6.19145,7.60E-07,-0.002649691,,,,,,,,,,,,,,
6.19155,7.02E-07,-0.002247473,,,,,,,,,,,,,,
6.19165,6.74E-07,-0.0022296,,,,,,,,,,,,,,
6.19175,6.59E-07,-0.002242548,,,,,,,,,,,,,,
6.19185,6.50E-07,-0.002090344,,,,,,,,,,,,,,
6.19195,6.46E-07,-0.002217075,,,,,,,,,,,,,,
6.19205,2.27E-06,8.065329552,,,,,,,,,,,,,,
6.19215,1.15E-05,9.989722252,,,,,,,,,,,,,,
6.19225,1.15E-05,9.989548683,,,,,,,,,,,,,,
6.19235,1.15E-05,9.989566803,,,,,,,,,,,,,,
6.19245,1.15E-05,9.989751816,,,,,,,,,,,,,,
6.19255,1.15E-05,9.989758492,,,,,,,,,,,,,,
6.19265,1.15E-05,9.989332199,,,,,,,,,,,,,,
6.19275,1.15E-05,9.989491463,,,,,,,,,,,,,,
6.19285,1.15E-05,9.989500046,,,,,,,,,,,,,,
6.19295,1.15E-05,9.989398003,,,,,,,,,,,,,,
6.19305,1.04E-05,1.931765914,,,,,,,,,,,,,,
6.19315,3.21E-06,-0.002285964,,,,,,,,,,,,,,
6.19325,1.31E-06,-0.002532812,,,,,,,,,,,,,,
6.19335,8.92E-07,-0.00228716,,,,,,,,,,,,,,
6.19345,7.59E-07,-0.002265698,,,,,,,,,,,,,,
6.19355,7.02E-07,-0.002307426,,,,,,,,,,,,,,
6.19365,6.73E-07,-0.002243744,,,,,,,,,,,,,,
6.19375,6.57E-07,-0.0023101,,,,,,,,,,,,,,
6.19385,6.47E-07,-0.002262461,,,,,,,,,,,,,,
6.19395,6.43E-07,-0.002594805,,,,,,,,,,,,,,
6.19405,2.25E-06,8.045316696,,,,,,,,,,,,,,
6.19415,1.15E-05,9.989805222,,,,,,,,,,,,,,
6.19425,1.15E-05,9.989650726,,,,,,,,,,,,,,
6.19435,1.15E-05,9.989498138,,,,,,,,,,,,,,
6.19445,1.15E-05,9.989492416,,,,,,,,,,,,,,
6.19455,1.15E-05,9.989357948,,,,,,,,,,,,,,
6.19465,1.15E-05,9.989435196,,,,,,,,,,,,,,
6.19475,1.15E-05,9.989575386,,,,,,,,,,,,,,
6.19485,1.15E-05,9.989486694,,,,,,,,,,,,,,
6.19495,1.15E-05,9.989532471,,,,,,,,,,,,,,
6.19505,1.04E-05,1.951801181,,,,,,,,,,,,,,
6.19515,3.22E-06,-0.002747009,,,,,,,,,,,,,,
6.19525,1.31E-06,-0.002416917,,,,,,,,,,,,,,
6.19535,8.91E-07,-0.002417269,,,,,,,,,,,,,,
6.19545,7.57E-07,-0.002328184,,,,,,,,,,,,,,
6.19555,7.00E-07,-0.002546392,,,,,,,,,,,,,,
6.19565,6.72E-07,-0.002441827,,,,,,,,,,,,,,
6.19575,6.56E-07,-0.002186113,,,,,,,,,,,,,,
6.19585,6.47E-07,-0.002380186,,,,,,,,,,,,,,
6.19595,6.43E-07,-0.002165496,,,,,,,,,,,,,,
6.19605,2.23E-06,8.025507927,,,,,,,,,,,,,,
6.19615,1.15E-05,9.9897995,,,,,,,,,,,,,,
6.19625,1.15E-05,9.989981651,,,,,,,,,,,,,,
6.19635,1.15E-05,9.989910126,,,,,,,,,,,,,,
6.19645,1.15E-05,9.989790916,,,,,,,,,,,,,,
6.19655,1.15E-05,9.989679337,,,,,,,,,,,,,,
6.19665,1.15E-05,9.989690781,,,,,,,,,,,,,,
6.19675,1.15E-05,9.989609718,,,,,,,,,,,,,,
6.19685,1.15E-05,9.98963356,,,,,,,,,,,,,,
6.19695,1.15E-05,9.989627838,,,,,,,,,,,,,,
6.19705,1.04E-05,1.971664548,,,,,,,,,,,,,,
