A1_LTP,,,,,,,,,,,,,,,,
6.26435,2.80E-07,-9.996892929,,,,,,,,,,,,,,
6.26445,9.37E-08,-9.997022629,,,,,,,,,,,,,,
6.26455,7.37E-09,-9.997344017,,,,,,,,,,,,,,
6.26465,-5.97E-08,-9.997407913,,,,,,,,,,,,,,
6.26475,-8.39E-08,-9.997493744,,,,,,,,,,,,,,
6.26485,-9.75E-08,-9.997599602,,,,,,,,,,,,,,
6.26495,-1.08E-07,-9.997585297,,,,,,,,,,,,,,
6.26505,-9.64E-06,-2.657452822,,,,,,,,,,,,,,
6.26515,-1.45E-06,-0.002409564,,,,,,,,,,,,,,
6.26525,1.10E-06,-0.001960974,,,,,,,,,,,,,,
6.26535,2.16E-06,-0.00178949,,,,,,,,,,,,,,
6.26545,2.65E-06,-0.001513088,,,,,,,,,,,,,,
6.26555,2.93E-06,-0.001590985,,,,,,,,,,,,,,
6.26565,3.07E-06,-0.001324927,,,,,,,,,,,,,,
6.26575,3.15E-06,-0.000953459,,,,,,,,,,,,,,
6.26585,3.20E-06,-0.001094193,,,,,,,,,,,,,,
6.26595,3.25E-06,-0.001111433,,,,,,,,,,,,,,
6.26605,1.11E-05,-7.331193924,,,,,,,,,,,,,,
6.26615,2.36E-06,-9.99682045,,,,,,,,,,,,,,
6.26625,7.72E-07,-9.996751785,,,,,,,,,,,,,,
6.26635,2.97E-07,-9.996807098,,,,,,,,,,,,,,
6.26645,9.78E-08,-9.997217178,,,,,,,,,,,,,,
6.26655,1.08E-08,-9.997181892,,,,,,,,,,,,,,
6.26665,-5.81E-08,-9.997192383,,,,,,,,,,,,,,
6.26675,-9.19E-08,-9.997358322,,,,,,,,,,,,,,
6.26685,-9.57E-08,-9.997540474,,,,,,,,,,,,,,
6.26695,-1.06E-07,-9.997444153,,,,,,,,,,,,,,
6.26705,-9.64E-06,-2.677473545,,,,,,,,,,,,,,
6.26715,-1.41E-06,-0.002338845,,,,,,,,,,,,,,
6.26725,1.13E-06,-0.00205597,,,,,,,,,,,,,,
6.26735,2.14E-06,-0.00191031,,,,,,,,,,,,,,
6.26745,2.64E-06,-0.001777316,,,,,,,,,,,,,,
6.26755,2.93E-06,-0.00161885,,,,,,,,,,,,,,
6.26765,3.10E-06,-0.001493878,,,,,,,,,,,,,,
6.26775,3.20E-06,-0.001479453,,,,,,,,,,,,,,
6.26785,3.24E-06,-0.001442158,,,,,,,,,,,,,,
6.26795,3.26E-06,-0.001244568,,,,,,,,,,,,,,
6.26805,1.11E-05,-7.311245918,,,,,,,,,,,,,,
6.26815,2.42E-06,-9.996191025,,,,,,,,,,,,,,
6.26825,7.98E-07,-9.996530533,,,,,,,,,,,,,,
6.26835,3.06E-07,-9.996603966,,,,,,,,,,,,,,
6.26845,9.93E-08,-9.996934891,,,,,,,,,,,,,,
6.26855,2.60E-08,-9.996751785,,,,,,,,,,,,,,
6.26865,-4.10E-08,-9.996905327,,,,,,,,,,,,,,
6.26875,-6.35E-08,-9.996951103,,,,,,,,,,,,,,
6.26885,-7.98E-08,-9.997375488,,,,,,,,,,,,,,
6.26895,-8.52E-08,-9.997384071,,,,,,,,,,,,,,
6.26905,-9.59E-06,-2.697314024,,,,,,,,,,,,,,
6.26915,-1.39E-06,-0.002181575,,,,,,,,,,,,,,
6.26925,1.12E-06,-0.001973077,,,,,,,,,,,,,,
6.26935,2.16E-06,-0.001677325,,,,,,,,,,,,,,
6.26945,2.66E-06,-0.001454895,,,,,,,,,,,,,,
6.26955,2.95E-06,-0.001439555,,,,,,,,,,,,,,
6.26965,3.12E-06,-0.001410141,,,,,,,,,,,,,,
6.26975,3.22E-06,-0.001282636,,,,,,,,,,,,,,
6.26985,3.27E-06,-0.001369188,,,,,,,,,,,,,,
6.26995,3.30E-06,-0.001051129,,,,,,,,,,,,,,
6.27005,1.11E-05,-7.291095257,,,,,,,,,,,,,,
6.27015,2.41E-06,-9.996378899,,,,,,,,,,,,,,
6.27025,7.46E-07,-9.996527672,,,,,,,,,,,,,,
6.27035,3.22E-07,-9.996891022,,,,,,,,,,,,,,
6.27045,1.18E-07,-9.996702194,,,,,,,,,,,,,,
6.27055,3.92E-09,-9.996852875,,,,,,,,,,,,,,
6.27065,-3.31E-08,-9.996847153,,,,,,,,,,,,,,
6.27075,-7.06E-08,-9.996882439,,,,,,,,,,,,,,
6.27085,-1.00E-07,-9.996858597,,,,,,,,,,,,,,
6.27095,-1.24E-07,-9.996861458,,,,,,,,,,,,,,
6.27105,-9.60E-06,-2.71723485,,,,,,,,,,,,,,
6.27115,-1.43E-06,-0.002218025,,,,,,,,,,,,,,
6.27125,1.09E-06,-0.001929591,,,,,,,,,,,,,,
6.27135,2.16E-06,-0.001605199,,,,,,,,,,,,,,
6.27145,2.66E-06,-0.001581133,,,,,,,,,,,,,,
6.27155,2.92E-06,-0.001470868,,,,,,,,,,,,,,
6.27165,3.09E-06,-0.001232887,,,,,,,,,,,,,,
6.27175,3.20E-06,-0.001224161,,,,,,,,,,,,,,
6.27185,3.26E-06,-0.001012216,,,,,,,,,,,,,,
6.27195,3.27E-06,-0.000869934,,,,,,,,,,,,,,
6.27205,1.11E-05,-7.270471096,,,,,,,,,,,,,,
6.27215,2.43E-06,-9.995685577,,,,,,,,,,,,,,
6.27225,7.80E-07,-9.99609375,,,,,,,,,,,,,,
6.27235,3.01E-07,-9.996444702,,,,,,,,,,,,,,
6.27245,1.03E-07,-9.996727943,,,,,,,,,,,,,,
6.27255,4.02E-09,-9.996809006,,,,,,,,,,,,,,
6.27265,-2.66E-08,-9.996863365,,,,,,,,,,,,,,
6.27275,-5.20E-08,-9.996756554,,,,,,,,,,,,,,
6.27285,-8.25E-08,-9.996760368,,,,,,,,,,,,,,
6.27295,-9.32E-08,-9.997127533,,,,,,,,,,,,,,
6.27305,-9.57E-06,-2.737098932,,,,,,,,,,,,,,
6.27315,-1.41E-06,-0.001912069,,,,,,,,,,,,,,
6.27325,1.13E-06,-0.001828966,,,,,,,,,,,,,,
6.27335,2.15E-06,-0.001547427,,,,,,,,,,,,,,
6.27345,2.66E-06,-0.001627083,,,,,,,,,,,,,,
6.27355,2.91E-06,-0.001289251,,,,,,,,,,,,,,
6.27365,3.09E-06,-0.001562838,,,,,,,,,,,,,,
6.27375,3.17E-06,-0.001225146,,,,,,,,,,,,,,
6.27385,3.24E-06,-0.001177649,,,,,,,,,,,,,,
6.27395,3.26E-06,-0.001217617,,,,,,,,,,,,,,
6.27405,1.11E-05,-7.250962734,,,,,,,,,,,,,,
6.27415,2.41E-06,-9.995936394,,,,,,,,,,,,,,
6.27425,7.44E-07,-9.996438026,,,,,,,,,,,,,,
6.27435,2.70E-07,-9.996425629,,,,,,,,,,,,,,
6.27445,9.62E-08,-9.996334076,,,,,,,,,,,,,,
6.27455,-1.11E-08,-9.996746063,,,,,,,,,,,,,,
6.27465,-8.65E-08,-9.99700737,,,,,,,,,,,,,,
6.27475,-9.27E-08,-9.996935844,,,,,,,,,,,,,,
6.27485,-8.69E-08,-9.996862411,,,,,,,,,,,,,,
6.27495,-1.21E-07,-9.997033119,,,,,,,,,,,,,,
6.27505,-9.61E-06,-2.75744462,,,,,,,,,,,,,,
6.27515,-1.47E-06,-0.002255249,,,,,,,,,,,,,,
6.27525,1.05E-06,-0.00192748,,,,,,,,,,,,,,
6.27535,2.11E-06,-0.001548412,,,,,,,,,,,,,,
6.27545,2.64E-06,-0.001159072,,,,,,,,,,,,,,
6.27555,2.94E-06,-0.001232113,,,,,,,,,,,,,,
6.27565,3.08E-06,-0.001384035,,,,,,,,,,,,,,
6.27575,3.18E-06,-0.001307194,,,,,,,,,,,,,,
6.27585,3.27E-06,-0.001447928,,,,,,,,,,,,,,
6.27595,3.29E-06,-0.001334075,,,,,,,,,,,,,,
6.27605,1.11E-05,-7.231076717,,,,,,,,,,,,,,
6.27615,2.44E-06,-9.996109009,,,,,,,,,,,,,,
6.27625,7.66E-07,-9.996479988,,,,,,,,,,,,,,
6.27635,2.68E-07,-9.99679184,,,,,,,,,,,,,,
6.27645,8.54E-08,-9.996788979,,,,,,,,,,,,,,
6.27655,-4.01E-08,-9.996510506,,,,,,,,,,,,,,
6.27665,-7.10E-08,-9.996779442,,,,,,,,,,,,,,
6.27675,-1.24E-07,-9.996845245,,,,,,,,,,,,,,
6.27685,-1.22E-07,-9.996587753,,,,,,,,,,,,,,
6.27695,-1.16E-07,-9.996900558,,,,,,,,,,,,,,
6.27705,-9.59E-06,-2.777179718,,,,,,,,,,,,,,
6.27715,-1.44E-06,-0.002133374,,,,,,,,,,,,,,
6.27725,1.12E-06,-0.001920162,,,,,,,,,,,,,,
6.27735,2.19E-06,-0.001593307,,,,,,,,,,,,,,
6.27745,2.67E-06,-0.00130072,,,,,,,,,,,,,,
6.27755,2.94E-06,-0.001280314,,,,,,,,,,,,,,
6.27765,3.07E-06,-0.001188626,,,,,,,,,,,,,,
6.27775,3.17E-06,-0.001083568,,,,,,,,,,,,,,
6.27785,3.25E-06,-0.001364755,,,,,,,,,,,,,,
6.27795,3.29E-06,-0.001513159,,,,,,,,,,,,,,
6.27805,1.10E-05,-7.210986137,,,,,,,,,,,,,,
6.27815,2.41E-06,-9.996389389,,,,,,,,,,,,,,
6.27825,7.54E-07,-9.996498108,,,,,,,,,,,,,,
6.27835,3.03E-07,-9.996936798,,,,,,,,,,,,,,
6.27845,5.27E-08,-9.996973038,,,,,,,,,,,,,,
6.27855,-3.96E-08,-9.997061729,,,,,,,,,,,,,,
6.27865,-5.34E-08,-9.997543335,,,,,,,,,,,,,,
6.27875,-9.13E-08,-9.997527122,,,,,,,,,,,,,,
6.27885,-8.60E-08,-9.997235298,,,,,,,,,,,,,,
6.27895,-1.10E-07,-9.997233391,,,,,,,,,,,,,,
6.27905,-9.56E-06,-2.79730773,,,,,,,,,,,,,,
6.27915,-1.47E-06,-0.002261723,,,,,,,,,,,,,,
6.27925,1.09E-06,-0.001966393,,,,,,,,,,,,,,
6.27935,2.15E-06,-0.001917206,,,,,,,,,,,,,,
6.27945,2.65E-06,-0.00178752,,,,,,,,,,,,,,
6.27955,2.92E-06,-0.001551579,,,,,,,,,,,,,,
6.27965,3.12E-06,-0.001390298,,,,,,,,,,,,,,
6.27975,3.21E-06,-0.001627013,,,,,,,,,,,,,,
6.27985,3.25E-06,-0.001514003,,,,,,,,,,,,,,
6.27995,3.30E-06,-0.001273137,,,,,,,,,,,,,,
6.28005,1.11E-05,-7.191449165,,,,,,,,,,,,,,
6.28015,2.46E-06,-9.996668816,,,,,,,,,,,,,,
6.28025,7.61E-07,-9.997179031,,,,,,,,,,,,,,
6.28035,3.21E-07,-9.997524261,,,,,,,,,,,,,,
6.28045,1.08E-07,-9.997238159,,,,,,,,,,,,,,
6.28055,-3.27E-09,-9.997008324,,,,,,,,,,,,,,
6.28065,-5.06E-08,-9.997095108,,,,,,,,,,,,,,
6.28075,-5.21E-08,-9.997117996,,,,,,,,,,,,,,
6.28085,-1.18E-07,-9.997099876,,,,,,,,,,,,,,
6.28095,-1.31E-07,-9.996687889,,,,,,,,,,,,,,
6.28105,-9.56E-06,-2.817356348,,,,,,,,,,,,,,
6.28115,-1.45E-06,-0.002177494,,,,,,,,,,,,,,
6.28125,1.10E-06,-0.001867738,,,,,,,,,,,,,,
6.28135,2.15E-06,-0.001507037,,,,,,,,,,,,,,
6.28145,2.64E-06,-0.001589788,,,,,,,,,,,,,,
6.28155,2.93E-06,-0.001476638,,,,,,,,,,,,,,
6.28165,3.08E-06,-0.001294739,,,,,,,,,,,,,,
6.28175,3.17E-06,-0.001302691,,,,,,,,,,,,,,
6.28185,3.25E-06,-0.00127574,,,,,,,,,,,,,,
6.28195,3.29E-06,-0.001581063,,,,,,,,,,,,,,
6.28205,1.11E-05,-7.171304703,,,,,,,,,,,,,,
6.28215,2.45E-06,-9.996135712,,,,,,,,,,,,,,
6.28225,7.59E-07,-9.996573448,,,,,,,,,,,,,,
6.28235,3.05E-07,-9.996437073,,,,,,,,,,,,,,
6.28245,9.65E-08,-9.996936798,,,,,,,,,,,,,,
6.28255,1.25E-08,-9.996976852,,,,,,,,,,,,,,
6.28265,-2.54E-08,-9.99687767,,,,,,,,,,,,,,
6.28275,-6.40E-08,-9.997061729,,,,,,,,,,,,,,
6.28285,-6.35E-08,-9.997124672,,,,,,,,,,,,,,
6.28295,-8.38E-08,-9.997206688,,,,,,,,,,,,,,
6.28305,-9.55E-06,-2.837172985,,,,,,,,,,,,,,
6.28315,-1.46E-06,-0.002420823,,,,,,,,,,,,,,
6.28325,1.11E-06,-0.002233435,,,,,,,,,,,,,,
6.28335,2.13E-06,-0.001649671,,,,,,,,,,,,,,
6.28345,2.67E-06,-0.001651289,,,,,,,,,,,,,,
6.28355,2.97E-06,-0.001803352,,,,,,,,,,,,,,
6.28365,3.12E-06,-0.001373199,,,,,,,,,,,,,,
6.28375,3.18E-06,-0.001724963,,,,,,,,,,,,,,
6.28385,3.25E-06,-0.001468053,,,,,,,,,,,,,,
6.28395,3.30E-06,-0.001307616,,,,,,,,,,,,,,
6.28405,1.11E-05,-7.150874615,,,,,,,,,,,,,,
6.28415,2.47E-06,-9.995995522,,,,,,,,,,,,,,
6.28425,8.28E-07,-9.996404648,,,,,,,,,,,,,,
6.28435,3.41E-07,-9.996706963,,,,,,,,,,,,,,
6.28445,1.20E-07,-9.996723175,,,,,,,,,,,,,,
6.28455,-2.06E-09,-9.996718407,,,,,,,,,,,,,,
6.28465,-5.23E-08,-9.997057915,,,,,,,,,,,,,,
6.28475,-7.87E-08,-9.99695015,,,,,,,,,,,,,,
6.28485,-1.05E-07,-9.997180939,,,,,,,,,,,,,,
6.28495,-1.22E-07,-9.997355461,,,,,,,,,,,,,,
6.28505,-9.56E-06,-2.857292175,,,,,,,,,,,,,,
6.28515,-1.49E-06,-0.002574645,,,,,,,,,,,,,,
6.28525,1.13E-06,-0.001905314,,,,,,,,,,,,,,
6.28535,2.18E-06,-0.001837762,,,,,,,,,,,,,,
6.28545,2.67E-06,-0.001819677,,,,,,,,,,,,,,
6.28555,2.95E-06,-0.001847332,,,,,,,,,,,,,,
6.28565,3.12E-06,-0.00208468,,,,,,,,,,,,,,
6.28575,3.22E-06,-0.001610547,,,,,,,,,,,,,,
6.28585,3.28E-06,-0.001503096,,,,,,,,,,,,,,
6.28595,3.32E-06,-0.001584652,,,,,,,,,,,,,,
6.28605,1.11E-05,-7.131731033,,,,,,,,,,,,,,
6.28615,2.45E-06,-9.996848106,,,,,,,,,,,,,,
6.28625,7.83E-07,-9.997273445,,,,,,,,,,,,,,
6.28635,3.00E-07,-9.996973991,,,,,,,,,,,,,,
6.28645,9.14E-08,-9.996980667,,,,,,,,,,,,,,
6.28655,-1.76E-08,-9.997117043,,,,,,,,,,,,,,
6.28665,-4.72E-08,-9.997146606,,,,,,,,,,,,,,
6.28675,-7.60E-08,-9.997318268,,,,,,,,,,,,,,
6.28685,-8.93E-08,-9.997256279,,,,,,,,,,,,,,
6.28695,-8.26E-08,-9.997266769,,,,,,,,,,,,,,
6.28705,-9.53E-06,-2.877202511,,,,,,,,,,,,,,
6.28715,-1.48E-06,-0.002607366,,,,,,,,,,,,,,
6.28725,1.14E-06,-0.002238643,,,,,,,,,,,,,,
6.28735,2.20E-06,-0.001982084,,,,,,,,,,,,,,
6.28745,2.69E-06,-0.001858872,,,,,,,,,,,,,,
6.28755,2.95E-06,-0.00184902,,,,,,,,,,,,,,
6.28765,3.13E-06,-0.001700898,,,,,,,,,,,,,,
6.28775,3.21E-06,-0.001698576,,,,,,,,,,,,,,
6.28785,3.27E-06,-0.001500774,,,,,,,,,,,,,,
6.28795,3.32E-06,-0.001382276,,,,,,,,,,,,,,
6.28805,1.11E-05,-7.111207962,,,,,,,,,,,,,,
6.28815,2.46E-06,-9.995901108,,,,,,,,,,,,,,
6.28825,7.76E-07,-9.996222496,,,,,,,,,,,,,,
6.28835,2.72E-07,-9.996608734,,,,,,,,,,,,,,
6.28845,8.42E-08,-9.996836662,,,,,,,,,,,,,,
6.28855,-3.64E-08,-9.996650696,,,,,,,,,,,,,,
6.28865,-5.97E-08,-9.997135162,,,,,,,,,,,,,,
6.28875,-7.03E-08,-9.997415543,,,,,,,,,,,,,,
6.28885,-8.60E-08,-9.997488976,,,,,,,,,,,,,,
6.28895,-9.91E-08,-9.997522354,,,,,,,,,,,,,,
6.28905,-9.52E-06,-2.89760828,,,,,,,,,,,,,,
6.28915,-1.49E-06,-0.002709046,,,,,,,,,,,,,,
6.28925,1.10E-06,-0.002115993,,,,,,,,,,,,,,
6.28935,2.14E-06,-0.002127463,,,,,,,,,,,,,,
6.28945,2.67E-06,-0.00178766,,,,,,,,,,,,,,
6.28955,2.93E-06,-0.001694213,,,,,,,,,,,,,,
6.28965,3.10E-06,-0.001596614,,,,,,,,,,,,,,
6.28975,3.21E-06,-0.001563401,,,,,,,,,,,,,,
6.28985,3.26E-06,-0.001372495,,,,,,,,,,,,,,
6.28995,3.30E-06,-0.001372706,,,,,,,,,,,,,,
6.29005,1.11E-05,-7.091105938,,,,,,,,,,,,,,
6.29015,2.48E-06,-9.99593544,,,,,,,,,,,,,,
6.29025,7.92E-07,-9.996677399,,,,,,,,,,,,,,
6.29035,3.10E-07,-9.996794701,,,,,,,,,,,,,,
6.29045,1.30E-07,-9.996880531,,,,,,,,,,,,,,
6.29055,1.78E-09,-9.996789932,,,,,,,,,,,,,,
6.29065,-3.61E-08,-9.996986389,,,,,,,,,,,,,,
6.29075,-7.88E-08,-9.997041702,,,,,,,,,,,,,,
6.29085,-6.92E-08,-9.997320175,,,,,,,,,,,,,,
6.29095,-1.20E-07,-9.997298241,,,,,,,,,,,,,,
6.29105,-9.53E-06,-2.917404413,,,,,,,,,,,,,,
6.29115,-1.50E-06,-0.00236087,,,,,,,,,,,,,,
6.29125,1.14E-06,-0.002246313,,,,,,,,,,,,,,
6.29135,2.19E-06,-0.00173967,,,,,,,,,,,,,,
6.29145,2.70E-06,-0.001442088,,,,,,,,,,,,,,
6.29155,2.96E-06,-0.001594221,,,,,,,,,,,,,,
6.29165,3.14E-06,-0.001611954,,,,,,,,,,,,,,
6.29175,3.23E-06,-0.001605058,,,,,,,,,,,,,,
6.29185,3.33E-06,-0.001392268,,,,,,,,,,,,,,
6.29195,3.37E-06,-0.001450673,,,,,,,,,,,,,,
6.29205,1.11E-05,-7.071270466,,,,,,,,,,,,,,
6.29215,2.49E-06,-9.996476173,,,,,,,,,,,,,,
6.29225,7.91E-07,-9.996689796,,,,,,,,,,,,,,
6.29235,3.22E-07,-9.997219086,,,,,,,,,,,,,,
6.29245,1.12E-07,-9.997309685,,,,,,,,,,,,,,
6.29255,5.28E-08,-9.99746418,,,,,,,,,,,,,,
6.29265,-2.93E-08,-9.997224808,,,,,,,,,,,,,,
6.29275,-5.01E-08,-9.997216225,,,,,,,,,,,,,,
6.29285,-6.51E-08,-9.997114182,,,,,,,,,,,,,,
6.29295,-1.04E-07,-9.997276306,,,,,,,,,,,,,,
6.29305,-9.50E-06,-2.93738699,,,,,,,,,,,,,,
6.29315,-1.46E-06,-0.002436022,,,,,,,,,,,,,,
6.29325,1.17E-06,-0.002232591,,,,,,,,,,,,,,
6.29335,2.19E-06,-0.001797652,,,,,,,,,,,,,,
6.29345,2.72E-06,-0.001956823,,,,,,,,,,,,,,
6.29355,3.00E-06,-0.001815315,,,,,,,,,,,,,,
6.29365,3.14E-06,-0.001560797,,,,,,,,,,,,,,
6.29375,3.27E-06,-0.001590985,,,,,,,,,,,,,,
6.29385,3.30E-06,-0.001729185,,,,,,,,,,,,,,
6.29395,3.34E-06,-0.001486419,,,,,,,,,,,,,,
6.29405,1.11E-05,-7.051148415,,,,,,,,,,,,,,
6.29415,2.49E-06,-9.996146202,,,,,,,,,,,,,,
6.29425,7.76E-07,-9.996645927,,,,,,,,,,,,,,
6.29435,3.29E-07,-9.997049332,,,,,,,,,,,,,,
6.29445,1.19E-07,-9.997097015,,,,,,,,,,,,,,
6.29455,1.65E-08,-9.99734211,,,,,,,,,,,,,,
6.29465,-3.19E-08,-9.997387886,,,,,,,,,,,,,,
6.29475,-4.12E-08,-9.997426033,,,,,,,,,,,,,,
6.29485,-8.37E-08,-9.997483253,,,,,,,,,,,,,,
6.29495,-8.98E-08,-9.997612953,,,,,,,,,,,,,,
6.29505,-9.47E-06,-2.957333088,,,,,,,,,,,,,,
6.29515,-1.46E-06,-0.002305984,,,,,,,,,,,,,,
6.29525,1.13E-06,-0.00233216,,,,,,,,,,,,,,
6.29535,2.19E-06,-0.002055126,,,,,,,,,,,,,,
6.29545,2.72E-06,-0.001785901,,,,,,,,,,,,,,
6.29555,3.01E-06,-0.001551509,,,,,,,,,,,,,,
6.29565,3.16E-06,-0.001676692,,,,,,,,,,,,,,
6.29575,3.24E-06,-0.001253856,,,,,,,,,,,,,,
6.29585,3.31E-06,-0.00137721,,,,,,,,,,,,,,
6.29595,3.35E-06,-0.001356873,,,,,,,,,,,,,,
6.29605,1.11E-05,-7.031566143,,,,,,,,,,,,,,
6.29615,2.49E-06,-9.996229172,,,,,,,,,,,,,,
6.29625,8.10E-07,-9.9967556,,,,,,,,,,,,,,
6.29635,3.32E-07,-9.997242928,,,,,,,,,,,,,,
6.29645,1.29E-07,-9.997022629,,,,,,,,,,,,,,
6.29655,4.52E-08,-9.996933937,,,,,,,,,,,,,,
6.29665,9.32E-09,-9.997164726,,,,,,,,,,,,,,
6.29675,-3.75E-08,-9.996969223,,,,,,,,,,,,,,
6.29685,-9.41E-08,-9.997134209,,,,,,,,,,,,,,
6.29695,-1.05E-07,-9.997286797,,,,,,,,,,,,,,
6.29705,-9.48E-06,-2.977294922,,,,,,,,,,,,,,
6.29715,-1.54E-06,-0.00215962,,,,,,,,,,,,,,
6.29725,1.10E-06,-0.001543205,,,,,,,,,,,,,,
6.29735,2.20E-06,-0.001485927,,,,,,,,,,,,,,
6.29745,2.71E-06,-0.001492682,,,,,,,,,,,,,,
6.29755,2.97E-06,-0.001205021,,,,,,,,,,,,,,
6.29765,3.12E-06,-0.001028752,,,,,,,,,,,,,,
6.29775,3.24E-06,-0.001454402,,,,,,,,,,,,,,
6.29785,3.29E-06,-0.001284114,,,,,,,,,,,,,,
6.29795,3.32E-06,-0.001224161,,,,,,,,,,,,,,
6.29805,1.10E-05,-7.011073589,,,,,,,,,,,,,,
6.29815,2.49E-06,-9.996202469,,,,,,,,,,,,,,
6.29825,7.98E-07,-9.996798515,,,,,,,,,,,,,,
6.29835,3.13E-07,-9.996891022,,,,,,,,,,,,,,
6.29845,1.14E-07,-9.996846199,,,,,,,,,,,,,,
6.29855,-1.17E-08,-9.997062683,,,,,,,,,,,,,,
6.29865,-4.85E-08,-9.996926308,,,,,,,,,,,,,,
6.29875,-5.57E-08,-9.997181892,,,,,,,,,,,,,,
6.29885,-9.24E-08,-9.997606277,,,,,,,,,,,,,,
6.29895,-1.23E-07,-9.997468948,,,,,,,,,,,,,,
6.29905,-9.48E-06,-2.997128963,,,,,,,,,,,,,,
6.29915,-1.54E-06,-0.002065469,,,,,,,,,,,,,,
6.29925,1.12E-06,-0.002072576,,,,,,,,,,,,,,
6.29935,2.18E-06,-0.00149993,,,,,,,,,,,,,,
6.29945,2.68E-06,-0.001553127,,,,,,,,,,,,,,
6.29955,3.00E-06,-0.001712931,,,,,,,,,,,,,,
6.29965,3.12E-06,-0.001581837,,,,,,,,,,,,,,
6.29975,3.23E-06,-0.001420767,,,,,,,,,,,,,,
6.29985,3.31E-06,-0.000999902,,,,,,,,,,,,,,
6.29995,3.32E-06,-0.001080542,,,,,,,,,,,,,,
6.30005,1.11E-05,-6.991321564,,,,,,,,,,,,,,
6.30015,2.54E-06,-9.996276855,,,,,,,,,,,,,,
6.30025,7.77E-07,-9.996543884,,,,,,,,,,,,,,
6.30035,2.73E-07,-9.99650383,,,,,,,,,,,,,,
6.30045,9.07E-08,-9.996983528,,,,,,,,,,,,,,
6.30055,-1.68E-08,-9.997157097,,,,,,,,,,,,,,
6.30065,-6.58E-08,-9.997091293,,,,,,,,,,,,,,
6.30075,-8.76E-08,-9.996962547,,,,,,,,,,,,,,
6.30085,-7.35E-08,-9.997289658,,,,,,,,,,,,,,
6.30095,-1.03E-07,-9.997140884,,,,,,,,,,,,,,
6.30105,-9.49E-06,-3.01711154,,,,,,,,,,,,,,
6.30115,-1.51E-06,-0.00201185,,,,,,,,,,,,,,
6.30125,1.11E-06,-0.001940216,,,,,,,,,,,,,,
6.30135,2.17E-06,-0.001533776,,,,,,,,,,,,,,
6.30145,2.66E-06,-0.001280525,,,,,,,,,,,,,,
6.30155,2.97E-06,-0.001259978,,,,,,,,,,,,,,
6.30165,3.14E-06,-0.00098428,,,,,,,,,,,,,,
6.30175,3.20E-06,-0.001042685,,,,,,,,,,,,,,
6.30185,3.30E-06,-0.001082653,,,,,,,,,,,,,,
6.30195,3.36E-06,-0.001118188,,,,,,,,,,,,,,
6.30205,1.11E-05,-6.970831871,,,,,,,,,,,,,,
6.30215,2.52E-06,-9.996177673,,,,,,,,,,,,,,
6.30225,8.04E-07,-9.996491432,,,,,,,,,,,,,,
6.30235,3.28E-07,-9.99685955,,,,,,,,,,,,,,
6.30245,1.29E-07,-9.99704361,,,,,,,,,,,,,,
6.30255,2.71E-08,-9.997047424,,,,,,,,,,,,,,
6.30265,-1.24E-08,-9.99715519,,,,,,,,,,,,,,
6.30275,-4.98E-08,-9.997395515,,,,,,,,,,,,,,
6.30285,-7.35E-08,-9.997271538,,,,,,,,,,,,,,
6.30295,-9.07E-08,-9.997188568,,,,,,,,,,,,,,
6.30305,-9.42E-06,-3.036832333,,,,,,,,,,,,,,
6.30315,-1.52E-06,-0.001981662,,,,,,,,,,,,,,
6.30325,1.14E-06,-0.001781468,,,,,,,,,,,,,,
6.30335,2.21E-06,-0.001407749,,,,,,,,,,,,,,
6.30345,2.73E-06,-0.001134232,,,,,,,,,,,,,,
6.30355,3.00E-06,-0.001194818,,,,,,,,,,,,,,
6.30365,3.17E-06,-0.001093349,,,,,,,,,,,,,,
6.30375,3.25E-06,-0.001188133,,,,,,,,,,,,,,
6.30385,3.30E-06,-0.000913843,,,,,,,,,,,,,,
6.30395,3.34E-06,-0.000964788,,,,,,,,,,,,,,
6.30405,1.11E-05,-6.951057434,,,,,,,,,,,,,,
6.30415,2.54E-06,-9.996182442,,,,,,,,,,,,,,
6.30425,8.27E-07,-9.996294975,,,,,,,,,,,,,,
6.30435,3.28E-07,-9.996500015,,,,,,,,,,,,,,
6.30445,1.17E-07,-9.996515274,,,,,,,,,,,,,,
6.30455,2.10E-08,-9.996817589,,,,,,,,,,,,,,
6.30465,-3.83E-08,-9.997202873,,,,,,,,,,,,,,
6.30475,-7.20E-08,-9.996977806,,,,,,,,,,,,,,
6.30485,-8.97E-08,-9.997282028,,,,,,,,,,,,,,
6.30495,-1.03E-07,-9.997142792,,,,,,,,,,,,,,
6.30505,-9.44E-06,-3.056865454,,,,,,,,,,,,,,
6.30515,-1.53E-06,-0.001901092,,,,,,,,,,,,,,
6.30525,1.10E-06,-0.001566215,,,,,,,,,,,,,,
6.30535,2.21E-06,-0.001308179,,,,,,,,,,,,,,
6.30545,2.72E-06,-0.001374254,,,,,,,,,,,,,,
6.30555,3.01E-06,-0.000952545,,,,,,,,,,,,,,
6.30565,3.17E-06,-0.001255052,,,,,,,,,,,,,,
6.30575,3.26E-06,-0.001395153,,,,,,,,,,,,,,
6.30585,3.32E-06,-0.001289743,,,,,,,,,,,,,,
6.30595,3.33E-06,-0.001279892,,,,,,,,,,,,,,
6.30605,1.11E-05,-6.931520939,,,,,,,,,,,,,,
6.30615,2.56E-06,-9.996537209,,,,,,,,,,,,,,
