A1_LTD,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,
5.95985,2.97E-06,-0.0005923,,,,
5.95995,2.97E-06,-0.001024987,,,,
5.96005,2.98E-06,-0.001006199,,,,
5.96015,2.97E-06,-0.000943361,,,,
5.96025,2.95E-06,-0.000971508,,,,
5.96035,2.95E-06,-0.000836263,,,,
5.96045,2.97E-06,-0.001025268,,,,
5.96055,2.99E-06,-0.00112716,,,,
5.96065,2.97E-06,-0.001091202,,,,
5.96075,2.97E-06,-0.000974815,,,,
5.96085,2.97E-06,-0.001024776,,,,
5.96095,2.99E-06,-0.001082477,,,,
5.96105,3.01E-06,-0.001089443,,,,
5.96115,3.01E-06,-0.001087402,,,,
5.96125,3.03E-06,-0.001091484,,,,
5.96135,3.01E-06,-0.00121913,,,,
5.96145,3.01E-06,-0.001099295,,,,
5.96155,2.97E-06,-0.000840485,,,,
5.96165,2.97E-06,-0.000850336,,,,
5.96175,3.01E-06,-0.000996559,,,,
5.96185,2.98E-06,-0.000983259,,,,
5.96195,3.00E-06,-0.000927177,,,,
5.96205,3.00E-06,-0.000860047,,,,
5.96215,2.97E-06,-0.000652323,,,,
5.96225,3.02E-06,-0.00100064,,,,
5.96235,3.02E-06,-0.00106777,,,,
5.96245,3.00E-06,-0.000804738,,,,
5.96255,3.01E-06,-0.000872853,,,,
5.96265,3.01E-06,-0.001057637,,,,
5.96275,3.02E-06,-0.000807482,,,,
5.96285,3.00E-06,-0.001038849,,,,
5.96295,3.00E-06,-0.001046519,,,,
5.96305,3.02E-06,-0.001396877,,,,
5.96315,2.99E-06,-0.001408065,,,,
5.96325,3.00E-06,-0.001607696,,,,
5.96335,3.00E-06,-0.001513686,,,,
5.96345,2.98E-06,-0.001032798,,,,
5.96355,2.97E-06,-0.001099506,,,,
5.96365,2.97E-06,-0.000937802,,,,
5.96375,2.96E-06,-0.000928162,,,,
5.96385,2.97E-06,-0.000929006,,,,
5.96395,2.96E-06,-0.001205267,,,,
5.96405,2.98E-06,-0.00102168,,,,
5.96415,2.97E-06,-0.001461403,,,,
5.96425,2.98E-06,-0.001015769,,,,
5.96435,2.99E-06,-0.000905152,,,,
5.96445,2.98E-06,-0.000809734,,,,
5.96455,2.98E-06,-0.001104924,,,,
5.96465,2.99E-06,-0.001016965,,,,
5.96475,2.99E-06,-0.000960109,,,,
5.96485,3.01E-06,-0.000827678,,,,
5.96495,3.02E-06,-0.000769203,,,,
5.96505,3.02E-06,-0.001084377,,,,
5.96515,3.01E-06,-0.001197456,,,,
5.96525,3.01E-06,-0.001171843,,,,
5.96535,3.00E-06,-0.001355008,,,,
5.96545,2.99E-06,-0.001106542,,,,
5.96555,2.98E-06,-0.001187324,,,,
5.96565,3.00E-06,-0.00133038,,,,
5.96575,3.00E-06,-0.001507212,,,,
5.96585,3.02E-06,-0.001444867,,,,
5.96595,3.00E-06,-0.001383507,,,,
5.96605,3.01E-06,-0.001122938,,,,
5.96615,3.01E-06,-0.00085491,,,,
5.96625,2.99E-06,-0.000799461,,,,
5.96635,2.95E-06,-0.001047434,,,,
5.96645,3.00E-06,-0.001152774,,,,
5.96655,2.98E-06,-0.000976434,,,,
5.96665,2.97E-06,-0.000907122,,,,
5.96675,2.98E-06,-0.000832885,,,,
5.96685,2.95E-06,-0.000713331,,,,
5.96695,2.95E-06,-0.000631776,,,,
5.96705,2.94E-06,-0.000811916,,,,
5.96715,2.96E-06,-0.000610877,,,,
5.96725,2.95E-06,-0.001045816,,,,
5.96735,2.97E-06,-0.001223141,,,,
5.96745,2.99E-06,-0.000950468,,,,
5.96755,2.99E-06,-0.000865324,,,,
5.96765,2.96E-06,-0.000614325,,,,
5.96775,2.98E-06,-0.000635083,,,,
5.96785,2.97E-06,-0.000721916,,,,
5.96795,2.96E-06,-0.000515389,,,,
5.96805,2.96E-06,-0.000499275,,,,
5.96815,2.95E-06,-0.000628821,,,,
5.96825,2.98E-06,-0.000701932,,,,
5.96835,2.99E-06,-0.000479361,,,,
5.96845,2.95E-06,-0.000630791,,,,
5.96855,2.96E-06,-0.000861173,,,,
5.96865,2.99E-06,-0.000785387,,,,
5.96875,3.01E-06,-0.000677233,,,,
5.96885,3.03E-06,-0.000679274,,,,
5.96895,3.02E-06,-0.000723394,,,,
5.96905,3.00E-06,-0.00077821,,,,
5.96915,2.99E-06,-0.000631002,,,,
5.96925,2.98E-06,-0.000680048,,,,
5.96935,2.98E-06,-0.000900508,,,,
5.96945,2.99E-06,-0.000669845,,,,
5.96955,3.00E-06,-0.000629946,,,,
5.96965,2.98E-06,-0.00074373,,,,
5.96975,2.96E-06,-0.000526648,,,,
5.96985,2.98E-06,-0.00066513,,,,
5.96995,2.97E-06,-0.000488438,,,,
5.97005,2.99E-06,-0.000445303,,,,
5.97015,2.97E-06,-0.000402168,,,,
5.97025,2.99E-06,-0.000445796,,,,
5.97035,2.99E-06,-0.000644301,,,,
5.97045,2.98E-06,-0.000583926,,,,
5.97055,2.96E-06,-0.00071305,,,,
5.97065,2.97E-06,-0.000811493,,,,
5.97075,2.97E-06,-0.000877427,,,,
5.97085,2.97E-06,-0.00086842,,,,
5.97095,3.01E-06,-0.001059467,,,,
5.97105,2.96E-06,-0.00122117,,,,
5.97115,3.00E-06,-0.001012602,,,,
5.97125,3.00E-06,-0.000978404,,,,
5.97135,2.98E-06,-0.001047153,,,,
5.97145,2.99E-06,-0.001125401,,,,
5.97155,3.00E-06,-0.001009154,,,,
5.97165,3.00E-06,-0.001113368,,,,
5.97175,2.99E-06,-0.001070444,,,,
5.97185,3.00E-06,-0.000994237,,,,
5.97195,2.99E-06,-0.001196401,,,,
5.97205,3.00E-06,-0.001164595,,,,
5.97215,2.97E-06,-0.001066292,,,,
5.97225,2.96E-06,-0.000681666,,,,
5.97235,3.01E-06,-0.000720438,,,,
5.97245,2.98E-06,-0.000967356,,,,
5.97255,2.98E-06,-0.000997614,,,,
5.97265,2.96E-06,-0.001049897,,,,
5.97275,2.98E-06,-0.000639727,,,,
5.97285,3.00E-06,-0.00089896,,,,
5.97295,3.00E-06,-0.000869757,,,,
5.97305,2.99E-06,-0.000774269,,,,
5.97315,2.98E-06,-0.000742815,,,,
5.97325,2.98E-06,-0.000887631,,,,
5.97335,3.01E-06,-0.000896356,,,,
5.97345,2.98E-06,-0.001048912,,,,
5.97355,2.97E-06,-0.000910711,,,,
5.97365,2.99E-06,-0.000745067,,,,
5.97375,3.00E-06,-0.001083462,,,,
5.97385,2.95E-06,-0.001243617,,,,
5.97395,2.96E-06,-0.001271342,,,,
5.97405,2.96E-06,-0.001205408,,,,
5.97415,2.99E-06,-0.001291748,,,,
5.97425,2.96E-06,-0.001233977,,,,
5.97435,2.99E-06,-0.001043494,,,,
5.97445,2.96E-06,-0.000966582,,,,
5.97455,2.97E-06,-0.000906137,,,,
5.97465,2.98E-06,-0.000929006,,,,
5.97475,2.96E-06,-0.000919296,,,,
5.97485,2.94E-06,-0.000890656,,,,
5.97495,2.96E-06,-0.001140178,,,,
5.97505,2.95E-06,-0.00137837,,,,
5.97515,2.96E-06,-0.001069388,,,,
5.97525,2.94E-06,-0.001282671,,,,
5.97535,2.98E-06,-0.001205197,,,,
5.97545,2.99E-06,-0.000965175,,,,
5.97555,2.99E-06,-0.000930836,,,,
5.97565,2.99E-06,-0.001380833,,,,
5.97575,3.01E-06,-0.000795379,,,,
5.97585,2.98E-06,-0.001249106,,,,
5.97595,2.99E-06,-0.001284782,,,,
5.97605,3.00E-06,-0.001513264,,,,
5.97615,2.98E-06,-0.00140145,,,,
5.97625,2.98E-06,-0.001327635,,,,
5.97635,2.99E-06,-0.001309551,,,,
5.97645,2.97E-06,-0.001426923,,,,
5.97655,2.99E-06,-0.001305188,,,,
5.97665,2.95E-06,-0.000974534,,,,
5.97675,2.96E-06,-0.00118479,,,,
5.97685,2.98E-06,-0.001207026,,,,
5.97695,2.98E-06,-0.001147074,,,,
5.97705,2.98E-06,-0.00101021,,,,
5.97715,2.96E-06,-0.000995925,,,,
5.97725,2.97E-06,-0.000974745,,,,
5.97735,2.98E-06,-0.000793409,,,,
5.97745,3.01E-06,-0.000579212,,,,
5.97755,3.01E-06,-0.000788694,,,,
5.97765,3.00E-06,-0.000683144,,,,
5.97775,3.00E-06,-0.000728038,,,,
5.97785,2.98E-06,-0.000795872,,,,
5.97795,2.95E-06,-0.001010914,,,,
5.97805,2.98E-06,-0.000499697,,,,
5.97815,3.01E-06,-0.000709532,,,,
5.97825,2.99E-06,-0.000737889,,,,
5.97835,2.96E-06,-0.000579001,,,,
5.97845,2.97E-06,-0.000861313,,,,
5.97855,2.96E-06,-0.000966301,,,,
5.97865,2.98E-06,-0.001024213,,,,
5.97875,2.99E-06,-0.001260505,,,,
5.97885,2.99E-06,-0.001254665,,,,
5.97895,2.98E-06,-0.000922181,,,,
5.97905,2.97E-06,-0.000994096,,,,
5.97915,2.99E-06,-0.001265361,,,,
5.97925,2.98E-06,-0.001112664,,,,
5.97935,2.96E-06,-0.000915777,,,,
5.97945,2.96E-06,-0.000929499,,,,
5.97955,3.00E-06,-0.000894949,,,,
5.97965,2.97E-06,-0.000971227,,,,
5.97975,2.96E-06,-0.000730853,,,,
5.97985,2.98E-06,-0.0008262,,,,
5.97995,3.00E-06,-0.000834785,,,,
5.98005,2.98E-06,-0.000878483,,,,
5.98015,2.98E-06,-0.001065096,,,,
5.98025,2.95E-06,-0.00105813,,,,
5.98035,2.95E-06,-0.000909796,,,,
5.98045,2.99E-06,-0.001000499,,,,
5.98055,2.96E-06,-0.000818319,,,,
5.98065,2.96E-06,-0.000897411,,,,
5.98075,2.96E-06,-0.000854839,,,,
5.98085,2.97E-06,-0.00092197,,,,
5.98095,2.97E-06,-0.000835207,,,,
5.98105,2.97E-06,-0.000906489,,,,
5.98115,3.00E-06,-0.000726842,,,,
5.98125,3.02E-06,-0.000864058,,,,
5.98135,3.00E-06,-0.000980796,,,,
5.98145,2.98E-06,-0.001197175,,,,
5.98155,2.99E-06,-0.001076777,,,,
5.98165,2.97E-06,-0.000652253,,,,
5.98175,2.98E-06,-0.000594341,,,,
5.98185,2.97E-06,-0.001013939,,,,
5.98195,2.98E-06,-0.001285556,,,,
5.98205,2.96E-06,-0.00131117,,,,
5.98215,2.97E-06,-0.001098661,,,,
5.98225,3.02E-06,-0.00101598,,,,
5.98235,2.99E-06,-0.000816841,,,,
5.98245,3.01E-06,-0.000933017,,,,
5.98255,3.03E-06,-0.001288441,,,,
5.98265,3.02E-06,-0.00121737,,,,
5.98275,3.01E-06,-0.000898748,,,,
5.98285,2.97E-06,-0.000877075,,,,
5.98295,3.00E-06,-0.000856176,,,,
5.98305,3.02E-06,-0.000793409,,,,
5.98315,3.00E-06,-0.000671393,,,,
5.98325,3.02E-06,-0.000704747,,,,
5.98335,3.02E-06,-0.000898045,,,,
5.98345,3.03E-06,-0.000989311,,,,
5.98355,2.99E-06,-0.00081079,,,,
5.98365,3.01E-06,-0.00093358,,,,
5.98375,2.99E-06,-0.001139896,,,,
5.98385,3.01E-06,-0.001172758,,,,
5.98395,3.00E-06,-0.000915214,,,,
5.98405,2.99E-06,-0.00095272,,,,
5.98415,3.00E-06,-0.001171984,,,,
5.98425,3.00E-06,-0.001308777,,,,
5.98435,3.01E-06,-0.001281475,,,,
5.98445,3.01E-06,-0.001028153,,,,
5.98455,2.99E-06,-0.001288723,,,,
5.98465,3.02E-06,-0.001266205,,,,
5.98475,3.02E-06,-0.001530644,,,,
5.98485,2.99E-06,-0.001150662,,,,
5.98495,3.01E-06,-0.000956379,,,,
5.98505,3.03E-06,-0.001029702,,,,
5.98515,3.00E-06,-0.001283304,,,,
5.98525,2.99E-06,-0.00134375,,,,
5.98535,2.99E-06,-0.001133704,,,,
5.98545,2.98E-06,-0.00133812,,,,
5.98555,2.99E-06,-0.001279856,,,,
5.98565,3.01E-06,-0.001239958,,,,
5.98575,2.99E-06,-0.000821274,,,,
5.98585,2.97E-06,-0.000874964,,,,
5.98595,2.97E-06,-0.000886856,,,,
5.98605,2.99E-06,-0.001135393,,,,
5.98615,3.00E-06,-0.00116741,,,,
5.98625,2.99E-06,-0.001062422,,,,
5.98635,2.98E-06,-0.001063055,,,,
5.98645,2.97E-06,-0.001334813,,,,
5.98655,2.99E-06,-0.001037231,,,,
5.98665,2.98E-06,-0.000997051,,,,
5.98675,2.97E-06,-0.000909796,,,,
5.98685,2.95E-06,-0.001103728,,,,
5.98695,2.98E-06,-0.00090473,,,,
5.98705,2.98E-06,-0.001034627,,,,
5.98715,2.96E-06,-0.001101265,,,,
5.98725,2.95E-06,-0.001018232,,,,
5.98735,2.97E-06,-0.000963134,,,,
5.98745,2.97E-06,-0.001016543,,,,
5.98755,2.97E-06,-0.000935832,,,,
5.98765,2.95E-06,-0.001026465,,,,
5.98775,2.98E-06,-0.001021187,,,,
5.98785,2.95E-06,-0.001085573,,,,
5.98795,2.94E-06,-0.000886364,,,,
5.98805,2.96E-06,-0.00090297,,,,
5.98815,2.96E-06,-0.000887419,,,,
5.98825,2.94E-06,-0.000659852,,,,
5.98835,2.96E-06,-0.000921829,,,,
5.98845,2.97E-06,-0.000782643,,,,
5.98855,2.98E-06,-0.000716216,,,,
5.98865,2.97E-06,-0.00050793,,,,
5.98875,2.96E-06,-0.000518626,,,,
5.98885,2.95E-06,-0.000602363,,,,
5.98895,2.93E-06,-0.000515107,,,,
5.98905,2.94E-06,-0.000531996,,,,
5.98915,2.95E-06,-0.000616577,,,,
5.98925,2.95E-06,-0.000899874,,,,
5.98935,2.99E-06,-0.000907404,,,,
5.98945,3.00E-06,-0.001099506,,,,
5.98955,2.97E-06,-0.000975449,,,,
5.98965,2.97E-06,-0.001130819,,,,
5.98975,2.97E-06,-0.001284008,,,,
5.98985,3.01E-06,-0.000765896,,,,
5.98995,2.97E-06,-0.00095265,,,,
5.99005,3.00E-06,-0.001254172,,,,
5.99015,3.03E-06,-0.001153125,,,,
5.99025,2.99E-06,-0.001077129,,,,
5.99035,3.00E-06,-0.001032446,,,,
5.99045,3.02E-06,-0.001188661,,,,
5.99055,3.03E-06,-0.001005566,,,,
5.99065,3.01E-06,-0.001358808,,,,
5.99075,2.98E-06,-0.001236088,,,,
5.99085,2.99E-06,-0.001322006,,,,
5.99095,2.99E-06,-0.001084025,,,,
5.99105,2.98E-06,-0.001046238,,,,
5.99115,3.00E-06,-0.000861384,,,,
5.99125,3.00E-06,-0.000945402,,,,
5.99135,2.97E-06,-0.001035049,,,,
5.99145,2.96E-06,-0.00110218,,,,
5.99155,2.95E-06,-0.000871939,,,,
5.99165,2.96E-06,-0.000802135,,,,
5.99175,2.97E-06,-0.000614184,,,,
5.99185,2.95E-06,-0.000856458,,,,
5.99195,2.96E-06,-0.000889179,,,,
5.99205,2.97E-06,-0.000794887,,,,
5.99215,2.99E-06,-0.001206604,,,,
5.99225,2.98E-06,-0.001066011,,,,
5.99235,2.97E-06,-0.000989381,,,,
5.99245,2.95E-06,-0.000954127,,,,
5.99255,2.95E-06,-0.000794465,,,,
5.99265,2.96E-06,-0.001107598,,,,
5.99275,2.97E-06,-0.000899171,,,,
5.99285,2.96E-06,-0.000906418,,,,
5.99295,2.96E-06,-0.000623402,,,,
5.99305,2.95E-06,-0.000937099,,,,
5.99315,2.98E-06,-0.000830352,,,,
5.99325,3.00E-06,-0.001085854,,,,
5.99335,2.98E-06,-0.001013799,,,,
5.99345,2.98E-06,-0.00085301,,,,
5.99355,2.99E-06,-0.000804527,,,,
5.99365,3.00E-06,-0.000644653,,,,
5.99375,3.01E-06,-0.000688633,,,,
5.99385,2.99E-06,-0.000690955,,,,
5.99395,2.99E-06,-0.000982344,,,,
5.99405,2.97E-06,-0.000885519,,,,
5.99415,2.95E-06,-0.000675333,,,,
5.99425,2.98E-06,-0.000880805,,,,
5.99435,2.97E-06,-0.000802135,,,,
5.99445,2.98E-06,-0.000818952,,,,
5.99455,2.98E-06,-0.000868842,,,,
5.99465,2.96E-06,-0.001091695,,,,
5.99475,2.99E-06,-0.00118479,,,,
5.99485,2.99E-06,-0.000886927,,,,
5.99495,3.00E-06,-0.001201116,,,,
5.99505,3.00E-06,-0.000951313,,,,
5.99515,3.01E-06,-0.001081984,,,,
5.99525,2.98E-06,-0.00110422,,,,
5.99535,3.02E-06,-0.001250584,,,,
5.99545,3.00E-06,-0.001325313,,,,
5.99555,3.00E-06,-0.001184157,,,,
5.99565,2.99E-06,-0.001266838,,,,
5.99575,2.98E-06,-0.001111961,,,,
5.99585,2.97E-06,-0.001224337,,,,
5.99595,2.98E-06,-0.001185776,,,,
5.99605,2.97E-06,-0.001274016,,,,
5.99615,2.98E-06,-0.001144259,,,,
5.99625,2.95E-06,-0.001261913,,,,
5.99635,2.94E-06,-0.001165158,,,,
5.99645,2.94E-06,-0.000934073,,,,
5.99655,2.95E-06,-0.000922251,,,,
5.99665,2.97E-06,-0.000717624,,,,
5.99675,2.97E-06,-0.000712276,,,,
5.99685,2.97E-06,-0.000552965,,,,
5.99695,2.95E-06,-0.00066513,,,,
5.99705,2.95E-06,-0.000720157,,,,
5.99715,2.96E-06,-0.000694262,,,,
5.99725,2.94E-06,-0.000613903,,,,
5.99735,2.96E-06,-0.000834926,,,,
5.99745,2.94E-06,-0.000911415,,,,
5.99755,2.93E-06,-0.000877498,,,,
5.99765,2.98E-06,-0.000965456,,,,
5.99775,2.99E-06,-0.000708898,,,,
5.99785,2.96E-06,-0.000748937,,,,
5.99795,2.94E-06,-0.000741549,,,,
5.99805,2.96E-06,-0.000917466,,,,
5.99815,2.95E-06,-0.000705591,,,,
5.99825,2.93E-06,-0.000433271,,,,
5.99835,2.96E-06,-0.00086652,,,,
5.99845,2.97E-06,-0.001122234,,,,
5.99855,2.98E-06,-0.000832463,,,,
5.99865,2.98E-06,-0.000745137,,,,
5.99875,3.00E-06,-0.000619814,,,,
5.99885,2.97E-06,-0.000751541,,,,
5.99895,2.96E-06,-0.000679907,,,,
5.99905,2.97E-06,-0.00086068,,,,
5.99915,2.97E-06,-0.000815926,,,,
5.99925,2.97E-06,-0.000728742,,,,
5.99935,2.99E-06,-0.001055104,,,,
5.99945,3.00E-06,-0.001042227,,,,
5.99955,2.98E-06,-0.000983752,,,,
5.99965,2.97E-06,-0.00142432,,,,
5.99975,2.99E-06,-0.001333335,,,,
5.99985,3.01E-06,-0.001339316,,,,
5.99995,2.99E-06,-0.001231866,,,,
6.00005,1.75E-06,9.986019135,,,,
6.00015,1.65E-05,9.99187851,,,,
6.00025,1.87E-05,9.991807938,,,,
6.00035,1.94E-05,9.991856575,,,,
6.00045,1.97E-05,9.991774559,,,,
6.00055,1.98E-05,9.992030144,,,,
6.00065,1.97E-05,9.992325783,,,,
6.00075,1.97E-05,9.992083549,,,,
6.00085,1.96E-05,9.992202759,,,,
6.00095,1.96E-05,9.992296219,,,,
6.00105,2.03E-05,0.01466102,,,,
6.00115,4.25E-06,-0.001346705,,,,
6.00125,2.15E-06,-0.001075933,,,,
6.00135,1.45E-06,-0.001130186,,,,
6.00145,1.17E-06,-0.001050249,,,,
6.00155,1.04E-06,-0.001061507,,,,
6.00165,9.48E-07,-0.001200834,,,,
6.00175,9.30E-07,-0.001098028,,,,
6.00185,8.78E-07,-0.001028435,,,,
6.00195,8.68E-07,-0.000887068,,,,
6.00205,-1.59E-06,9.966322899,,,,
6.00215,1.42E-05,9.992061615,,,,
6.00225,1.73E-05,9.992049217,,,,
6.00235,1.84E-05,9.99185276,,,,
6.00245,1.90E-05,9.991923332,,,,
6.00255,1.92E-05,9.992125511,,,,
6.00265,1.93E-05,9.991832733,,,,
6.00275,1.93E-05,9.991936684,,,,
6.00285,1.92E-05,9.991912842,,,,
6.00295,1.92E-05,9.991889954,,,,
6.00305,1.99E-05,0.035198834,,,,
6.00315,3.99E-06,-0.00072459,,,,
6.00325,1.96E-06,-0.00099487,,,,
6.00335,1.26E-06,-0.000919929,,,,
6.00345,9.82E-07,-0.000761392,,,,
6.00355,8.45E-07,-0.000697217,,,,
6.00365,7.59E-07,-0.000858358,,,,
6.00375,7.48E-07,-0.000985441,,,,
6.00385,7.14E-07,-0.001072485,,,,
6.00395,6.78E-07,-0.000899874,,,,
6.00405,-2.11E-06,9.946178436,,,,
6.00415,1.36E-05,9.991932869,,,,
6.00425,1.68E-05,9.991963387,,,,
6.00435,1.80E-05,9.991968155,,,,
6.00445,1.86E-05,9.991793633,,,,
6.00455,1.88E-05,9.991701126,,,,
6.00465,1.89E-05,9.991846085,,,,
6.00475,1.90E-05,9.99196434,,,,
6.00485,1.90E-05,9.992053986,,,,
6.00495,1.90E-05,9.99200058,,,,
6.00505,1.97E-05,0.055040576,,,,
6.00515,3.77E-06,-0.000938717,,,,
6.00525,1.81E-06,-0.000883338,,,,
6.00535,1.18E-06,-0.000862298,,,,
6.00545,8.61E-07,-0.001204352,,,,
6.00555,7.60E-07,-0.000982133,,,,
6.00565,7.14E-07,-0.000855684,,,,
6.00575,6.39E-07,-0.00065162,,,,
6.00585,6.21E-07,-0.000804738,,,,
6.00595,6.21E-07,-0.000970664,,,,
6.00605,-2.44E-06,9.926381111,,,,
6.00615,1.33E-05,9.991993904,,,,
6.00625,1.65E-05,9.992003441,,,,
6.00635,1.77E-05,9.991999626,,,,
6.00645,1.83E-05,9.991956711,,,,
6.00655,1.85E-05,9.992066383,,,,
6.00665,1.87E-05,9.992043495,,,,
6.00675,1.88E-05,9.992102623,,,,
6.00685,1.88E-05,9.992063522,,,,
6.00695,1.88E-05,9.992397308,,,,
6.00705,1.95E-05,0.074933968,,,,
6.00715,3.67E-06,-0.000753229,,,,
6.00725,1.75E-06,-0.00081079,,,,
6.00735,1.11E-06,-0.000754848,,,,
6.00745,8.30E-07,-0.000922533,,,,
6.00755,7.03E-07,-0.000874542,,,,
6.00765,6.32E-07,-0.001429527,,,,
6.00775,6.05E-07,-0.001114775,,,,
6.00785,5.78E-07,-0.001350505,,,,
6.00795,5.75E-07,-0.001072274,,,,
6.00805,-2.62E-06,9.906326294,,,,
6.00815,1.31E-05,9.992177963,,,,
6.00825,1.63E-05,9.992321968,,,,
6.00835,1.75E-05,9.992198944,,,,
6.00845,1.81E-05,9.992116928,,,,
6.00855,1.84E-05,9.992156982,,,,
6.00865,1.86E-05,9.992332458,,,,
6.00875,1.87E-05,9.992253304,,,,
6.00885,1.87E-05,9.992277145,,,,
6.00895,1.87E-05,9.992171288,,,,
6.00905,1.95E-05,0.094615832,,,,
6.00915,3.63E-06,-0.001186127,,,,
6.00925,1.69E-06,-0.001366197,,,,
6.00935,1.05E-06,-0.001333828,,,,
6.00945,7.89E-07,-0.001279505,,,,
6.00955,6.51E-07,-0.001295618,,,,
6.00965,5.46E-07,-0.001251498,,,,
6.00975,5.50E-07,-0.001203016,,,,
6.00985,5.25E-07,-0.001220959,,,,
6.00995,4.87E-07,-0.001100631,,,,
6.01005,-2.82E-06,9.886610985,,,,
6.01015,1.29E-05,9.992403984,,,,
6.01025,1.61E-05,9.992245674,,,,
6.01035,1.73E-05,9.992180824,,,,
6.01045,1.80E-05,9.992101669,,,,
6.01055,1.83E-05,9.992368698,,,,
6.01065,1.84E-05,9.992634773,,,,
6.01075,1.85E-05,9.992544174,,,,
6.01085,1.85E-05,9.992508888,,,,
6.01095,1.85E-05,9.992468834,,,,
6.01105,1.93E-05,0.114742212,,,,
6.01115,3.61E-06,-0.000900226,,,,
6.01125,1.68E-06,-0.001049897,,,,
6.01135,1.04E-06,-0.001112383,,,,
6.01145,7.62E-07,-0.000957153,,,,
6.01155,6.80E-07,-0.000977841,,,,
6.01165,5.78E-07,-0.001025409,,,,
6.01175,5.66E-07,-0.001031742,,,,
6.01185,5.54E-07,-0.001229262,,,,
6.01195,4.91E-07,-0.001102391,,,,
6.01205,-2.94E-06,9.866335869,,,,
6.01215,1.28E-05,9.99223423,,,,
6.01225,1.60E-05,9.992506981,,,,
6.01235,1.72E-05,9.992483139,,,,
6.01245,1.78E-05,9.992346764,,,,
6.01255,1.82E-05,9.992061615,,,,
6.01265,1.83E-05,9.99238205,,,,
6.01275,1.83E-05,9.992181778,,,,
6.01285,1.84E-05,9.992127419,,,,
6.01295,1.84E-05,9.991757393,,,,
6.01305,1.93E-05,0.134527102,,,,
6.01315,3.56E-06,-0.001258535,,,,
6.01325,1.64E-06,-0.001396736,,,,
6.01335,9.93E-07,-0.00138984,,,,
6.01345,7.60E-07,-0.001338824,,,,
6.01355,6.30E-07,-0.001110764,,,,
6.01365,5.63E-07,-0.001405461,,,,
6.01375,5.35E-07,-0.001361552,,,,
6.01385,5.11E-07,-0.001445641,,,,
6.01395,4.80E-07,-0.001243477,,,,
6.01405,-3.07E-06,9.845776558,,,,
6.01415,1.26E-05,9.991469383,,,,
6.01425,1.59E-05,9.991811752,,,,
6.01435,1.71E-05,9.992058754,,,,
6.01445,1.77E-05,9.991936684,,,,
6.01455,1.80E-05,9.992034912,,,,
6.01465,1.82E-05,9.991865158,,,,
6.01475,1.82E-05,9.992026329,,,,
6.01485,1.83E-05,9.991994858,,,,
6.01495,1.83E-05,9.992008209,,,,
6.01505,1.93E-05,0.154893279,,,,
6.01515,3.55E-06,-0.00118465,,,,
6.01525,1.67E-06,-0.001056511,,,,
6.01535,1.02E-06,-0.000825848,,,,
6.01545,7.61E-07,-0.000669774,,,,
6.01555,6.18E-07,-0.000492238,,,,
6.01565,5.32E-07,-0.000312521,,,,
6.01575,4.85E-07,-0.000350941,,,,
6.01585,4.94E-07,-0.000601237,,,,
6.01595,4.87E-07,-0.000840977,,,,
6.01605,-3.11E-06,9.826805115,,,,
6.01615,1.25E-05,9.992469788,,,,
6.01625,1.58E-05,9.992525101,,,,
6.01635,1.70E-05,9.992614746,,,,
6.01645,1.76E-05,9.992476463,,,,
6.01655,1.80E-05,9.992436409,,,,
6.01665,1.82E-05,9.992366791,,,,
6.01675,1.82E-05,9.9921875,,,,
6.01685,1.83E-05,9.992399216,,,,
6.01695,1.83E-05,9.992208481,,,,
6.01705,1.92E-05,0.174848393,,,,
6.01715,3.52E-06,-0.001124275,,,,
6.01725,1.61E-06,-0.000910641,,,,
6.01735,1.02E-06,-0.000957294,,,,
6.01745,7.55E-07,-0.000911555,,,,
6.01755,6.10E-07,-0.000998881,,,,
6.01765,5.47E-07,-0.0010658,,,,
6.01775,5.00E-07,-0.000949202,,,,
6.01785,4.56E-07,-0.000957575,,,,
6.01795,4.85E-07,-0.00103125,,,,
6.01805,-3.23E-06,9.806302071,,,,
6.01815,1.24E-05,9.991919518,,,,
6.01825,1.57E-05,9.992031097,,,,
6.01835,1.69E-05,9.991990089,,,,
6.01845,1.76E-05,9.991839409,,,,
6.01855,1.79E-05,9.991915703,,,,
6.01865,1.81E-05,9.991960526,,,,
6.01875,1.81E-05,9.991973877,,,,
6.01885,1.82E-05,9.991767883,,,,
6.01895,1.82E-05,9.991681099,,,,
6.01905,1.92E-05,0.194395989,,,,
6.01915,3.51E-06,-0.001082125,,,,
6.01925,1.60E-06,-0.001226166,,,,
6.01935,1.01E-06,-0.001114775,,,,
6.01945,7.53E-07,-0.001034838,,,,
6.01955,5.86E-07,-0.000649508,,,,
6.01965,5.62E-07,-0.001099717,,,,
6.01975,5.12E-07,-0.001065518,,,,
6.01985,4.70E-07,-0.001104994,,,,
6.01995,4.60E-07,-0.000945613,,,,
6.02005,-3.28E-06,9.786182404,,,,
6.02015,1.23E-05,9.991735458,,,,
6.02025,1.56E-05,9.991548538,,,,
6.02035,1.69E-05,9.991732597,,,,
6.02045,1.75E-05,9.991941452,,,,
6.02055,1.78E-05,9.99148941,,,,
6.02065,1.80E-05,9.99182415,,,,
6.02075,1.81E-05,9.991703987,,,,
6.02085,1.81E-05,9.99173069,,,,
